TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
34C5EA650D7C4DE5,9AE305F88B4A4115,RPC:getFileInfo,16954655133945,16954656843982,10.107.130.88,client029,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
34C5EA650D7C4DE5,7700E9E8644674C5,mkdirs,166681749644268,166681750423947,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
34C5EA650D7C4DE5,9AE305F88B4A4115,RPC:mkdirs,16954670095573,16954671484379,10.107.130.88,client029,RPC Client,Success: return(OW[class=boolean,value=true])
34C5EA650D7C4DE5,1845E7CF7B088C73,fs -mkdir,16954650599565,16954671520121,10.107.130.88,client029,User: fs -mkdir dir_client029_14966,A user task
3C47A05E6CCC7A58,28487DA3B74C1217,RPC:getFileInfo,17271266139838,17271267918177,10.107.135.81,client020,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
3C47A05E6CCC7A58,546B28FADBF90770,mkdirs,166681753680848,166681754443079,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
3C47A05E6CCC7A58,28487DA3B74C1217,RPC:mkdirs,17271280998116,17271282339933,10.107.135.81,client020,RPC Client,Success: return(OW[class=boolean,value=true])
3C47A05E6CCC7A58,C88E4E3A50E8AC5F,fs -mkdir,17271260076647,17271282382756,10.107.135.81,client020,User: fs -mkdir dir_client020_5292,A user task
FF859EEF9CE2A4F8,9DAF698C8910C8BA,RPC:getFileInfo,17240073126752,17240074725790,10.107.134.217,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FF859EEF9CE2A4F8,6970030C534AD38D,mkdirs,166681760319517,166681761104622,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
FF859EEF9CE2A4F8,9DAF698C8910C8BA,RPC:mkdirs,17240087909677,17240089325651,10.107.134.217,client021,RPC Client,Success: return(OW[class=boolean,value=true])
FF859EEF9CE2A4F8,ECC57D1F615DB4CC,fs -mkdir,17240068641337,17240089359822,10.107.134.217,client021,User: fs -mkdir dir_client021_4422,A user task
AD9AD99B37DF9B66,45E70B28A8D3F282,getFileInfo,166681771538775,166681771957620,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AD9AD99B37DF9B66,C3D69197275746F8,RPC:getFileInfo,17819134125958,17819135910191,10.107.134.175,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AD9AD99B37DF9B66,45DCEC5C27B6AAB5,mkdirs,166681787490956,166681788763727,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
AD9AD99B37DF9B66,C3D69197275746F8,RPC:mkdirs,17819149967692,17819152144848,10.107.134.175,client005,RPC Client,Success: return(OW[class=boolean,value=true])
AD9AD99B37DF9B66,2638EE896DBBC816,fs -mkdir,17819127820985,17819152183489,10.107.134.175,client005,User: fs -mkdir dir_client005_8489,A user task
07E8EEBEA006F5C5,70106FEF9238C9D7,getFileInfo,166682733552205,166682734570355,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
53002BE433366561,2AC2FD6ABFB1E887,getFileInfo,166682738414511,166682739676889,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
07E8EEBEA006F5C5,2A3E2E304AB0CC85,RPC:getFileInfo,17389712112416,17389714993599,10.107.131.99,client017,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
07E8EEBEA006F5C5,3177FFEEA5DE455D,mkdirs,166682748335497,166682750467158,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
07E8EEBEA006F5C5,2A3E2E304AB0CC85,RPC:mkdirs,17389726826501,17389730447282,10.107.131.99,client017,RPC Client,Success: return(OW[class=boolean,value=true])
07E8EEBEA006F5C5,33BD5C1D04D1C4C9,fs -mkdir,17389707542103,17389730478560,10.107.131.99,client017,User: fs -mkdir dir_client017_20417,A user task
53002BE433366561,81FFFE1EE4FCC4DA,RPC:getFileInfo,17311740116338,17311746252162,10.107.135.104,client019,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
53002BE433366561,9C164FB8E46E64C6,mkdirs,166682760681968,166682762694758,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
53002BE433366561,81FFFE1EE4FCC4DA,RPC:mkdirs,17311762635740,17311765800240,10.107.135.104,client019,RPC Client,Success: return(OW[class=boolean,value=true])
53002BE433366561,E265CCA128B833C1,fs -mkdir,17311734311959,17311765881777,10.107.135.104,client019,User: fs -mkdir dir_client019_16608,A user task
7B59203592F8B52E,8C83DB83D78F1A84,getFileInfo,166683694337422,166683694839939,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7B59203592F8B52E,338060DB26BBA12C,RPC:getFileInfo,17778448107698,17778449906493,10.107.135.100,client006,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E180F55E9E2FE40D,64AE4EFD1E6812B4,getFileInfo,166683709296269,166683709787707,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7B59203592F8B52E,7F0D0F8271B798AF,mkdirs,166683709231158,166683710554158,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7B59203592F8B52E,338060DB26BBA12C,RPC:mkdirs,17778462873629,17778465100682,10.107.135.100,client006,RPC Client,Success: return(OW[class=boolean,value=true])
7B59203592F8B52E,BD8738EFF7594EF2,fs -mkdir,17778441813745,17778465132309,10.107.135.100,client006,User: fs -mkdir dir_client006_28985,A user task
E180F55E9E2FE40D,36FE505695D306B6,RPC:getFileInfo,6286626121646,6286628095858,10.107.135.130,client002,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1414E5E22D4B4024,39CE04C130837C31,getFileInfo,166683727241434,166683727406165,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E180F55E9E2FE40D,35503CFA793AA94E,mkdirs,166683726117383,166683728126255,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
E180F55E9E2FE40D,36FE505695D306B6,RPC:mkdirs,6286642921011,6286645758453,10.107.135.130,client002,RPC Client,Success: return(OW[class=boolean,value=true])
E180F55E9E2FE40D,2118C3440BD2DFB7,fs -mkdir,6286621239173,6286645793845,10.107.135.130,client002,User: fs -mkdir dir_client002_5542,A user task
1414E5E22D4B4024,F69CE67F69764B8D,RPC:getFileInfo,14929332175291,14929334648038,10.107.135.213,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1414E5E22D4B4024,C4AB1F332D0B745A,mkdirs,166683744086561,166683746208704,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
1414E5E22D4B4024,F69CE67F69764B8D,RPC:mkdirs,14929349121421,14929352488641,10.107.135.213,client025,RPC Client,Success: return(OW[class=boolean,value=true])
1414E5E22D4B4024,897F0961E473EB39,fs -mkdir,14929327521728,14929352531966,10.107.135.213,client025,User: fs -mkdir dir_client025_18788,A user task
CDDB40E17297D43F,377E1383925052C6,getFileInfo,166684708883267,166684709102980,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CDDB40E17297D43F,216FFC3A4B533BAF,RPC:getFileInfo,17355671113698,17355673107320,10.107.132.255,client018,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CDDB40E17297D43F,2F595D80404BC6E0,mkdirs,166684724629925,166684726674825,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
CDDB40E17297D43F,216FFC3A4B533BAF,RPC:mkdirs,17355686855552,17355690103585,10.107.132.255,client018,RPC Client,Success: return(OW[class=boolean,value=true])
CDDB40E17297D43F,2FD60D3E427E8158,fs -mkdir,17355666253680,17355690138130,10.107.132.255,client018,User: fs -mkdir dir_client018_6849,A user task
B82164D632270ED6,3FBEBA0552CB9CEB,getFileInfo,166684736831635,166684737029295,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E77B2DC6742C551C,8EA635C48A660F35,getFileInfo,166684739534480,166684739737097,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E77B2DC6742C551C,F4AD428633DDCBE1,RPC:getFileInfo,14542201113970,14542203100460,10.107.130.107,client015,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B82164D632270ED6,9DCE9F187AAB77BF,RPC:getFileInfo,6275615113131,6275617148573,10.107.130.72,client003,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E77B2DC6742C551C,6B06D960C2CAB5D7,mkdirs,166684748717735,166684750635260,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
E77B2DC6742C551C,F4AD428633DDCBE1,RPC:mkdirs,14542210124223,14542213226764,10.107.130.107,client015,RPC Client,Success: return(OW[class=boolean,value=true])
E77B2DC6742C551C,A584259CDFE4655D,fs -mkdir,14542195302270,14542213257677,10.107.130.107,client015,User: fs -mkdir dir_client015_26833,A user task
B82164D632270ED6,BFBD8984A7B2BF88,mkdirs,166684752606457,166684754240769,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B82164D632270ED6,9DCE9F187AAB77BF,RPC:mkdirs,6275631045789,6275634073137,10.107.130.72,client003,RPC Client,Success: return(OW[class=boolean,value=true])
B82164D632270ED6,090365DC9EAF8A7A,fs -mkdir,6275609167975,6275634186837,10.107.130.72,client003,User: fs -mkdir dir_client003_25945,A user task
019AE935F73DBE82,C8A34DAFFB35F460,getFileInfo,166685688827884,166685689059121,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
019AE935F73DBE82,C34E0F1E1043AAA6,RPC:getFileInfo,17616405109533,17616407069177,10.107.134.140,client010,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
88E24833EB3BA823,59333511BAF98495,getFileInfo,166685703083449,166685703346782,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
019AE935F73DBE82,6123EF6E1A853933,mkdirs,166685703930742,166685706152689,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
019AE935F73DBE82,C34E0F1E1043AAA6,RPC:mkdirs,17616420095039,17616423840125,10.107.134.140,client010,RPC Client,Success: return(OW[class=boolean,value=true])
019AE935F73DBE82,B45122845CE83749,fs -mkdir,17616399263287,17616423958605,10.107.134.140,client010,User: fs -mkdir dir_client010_30707,A user task
1A4544FC31AC7F82,309F53E7202BDD52,getFileInfo,166685713993822,166685714184418,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8804511E077DC195,0E6099EE4667E992,getFileInfo,166685714874501,166685715122461,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
88E24833EB3BA823,7F27BC510D5A4C41,RPC:getFileInfo,17531836114027,17531838222458,10.107.132.180,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
88E24833EB3BA823,6399BAFC4D58C33A,mkdirs,166685718963503,166685720808158,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
88E24833EB3BA823,7F27BC510D5A4C41,RPC:mkdirs,17531852086808,17531855056465,10.107.132.180,client013,RPC Client,Success: return(OW[class=boolean,value=true])
88E24833EB3BA823,DEE131867D42C463,fs -mkdir,17531830349937,17531855091715,10.107.132.180,client013,User: fs -mkdir dir_client013_14621,A user task
1A4544FC31AC7F82,CF17AA470C553254,RPC:getFileInfo,17587182111663,17587184194821,10.107.132.60,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8804511E077DC195,13D9A9EA0C571219,RPC:getFileInfo,15011004134039,15011006129994,10.107.135.107,client014,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1A4544FC31AC7F82,6769A9D87C512E0F,mkdirs,166685727753146,166685729765257,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
1A4544FC31AC7F82,CF17AA470C553254,RPC:mkdirs,17587195829714,17587199414214,10.107.132.60,client011,RPC Client,Success: return(OW[class=boolean,value=true])
1A4544FC31AC7F82,B8E8FD37EAB7E4BF,fs -mkdir,17587177239795,17587199527456,10.107.132.60,client011,User: fs -mkdir dir_client011_7628,A user task
8804511E077DC195,2CCE741E2DEF817D,mkdirs,166685731083191,166685732812117,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
8804511E077DC195,13D9A9EA0C571219,RPC:mkdirs,15011020103025,15011023213391,10.107.135.107,client014,RPC Client,Success: return(OW[class=boolean,value=true])
8804511E077DC195,924325381BD4727A,fs -mkdir,15010999223390,15011023249416,10.107.135.107,client014,User: fs -mkdir dir_client014_19874,A user task
DECBF1F80656B07F,95556114F489EBAD,getFileInfo,166686691607815,166686691826392,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
531381FE6E57EF6E,DB68D3C3BC61E331,getFileInfo,166686695727961,166686695913826,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
DECBF1F80656B07F,98CF3F4DD9A510E9,RPC:getFileInfo,17559258113904,17559260057848,10.107.133.146,client012,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
DECBF1F80656B07F,520CABAEAC1E992F,mkdirs,166686706925073,166686708810237,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
DECBF1F80656B07F,98CF3F4DD9A510E9,RPC:mkdirs,17559273247161,17559276481216,10.107.133.146,client012,RPC Client,Success: return(OW[class=boolean,value=true])
DECBF1F80656B07F,C81AD8959DC5F61E,fs -mkdir,17559253342039,17559276513352,10.107.133.146,client012,User: fs -mkdir dir_client012_4795,A user task
531381FE6E57EF6E,E0A4F78FB8C1401D,RPC:getFileInfo,17726737112768,17726738933464,10.107.132.3,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
531381FE6E57EF6E,DE80EA7AC63121F7,mkdirs,166686710822110,166686712453540,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
531381FE6E57EF6E,E0A4F78FB8C1401D,RPC:mkdirs,17726751865832,17726754974962,10.107.132.3,client007,RPC Client,Success: return(OW[class=boolean,value=true])
531381FE6E57EF6E,2499CE45B8442880,fs -mkdir,17726731226922,17726755017285,10.107.132.3,client007,User: fs -mkdir dir_client007_23650,A user task
E617C20E9B957ED6,06DA9BB70C07776B,getFileInfo,166686749606873,166686749798823,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C0E6812E6DE9788C,FBA97167F33BB05F,getFileInfo,166686754186895,166686754389835,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E617C20E9B957ED6,6A126DEE48462DD3,RPC:getFileInfo,16909512561145,16909514496173,10.107.132.46,client030,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C0E6812E6DE9788C,D4219031A0155962,RPC:getFileInfo,17206918148946,17206920213463,10.107.135.91,client022,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
E617C20E9B957ED6,4EFB5563A75F68F4,mkdirs,166686768487162,166686770535082,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
E617C20E9B957ED6,6A126DEE48462DD3,RPC:mkdirs,16909531332659,16909534754474,10.107.132.46,client030,RPC Client,Success: return(OW[class=boolean,value=true])
E617C20E9B957ED6,2EB2C1D613C5FB25,fs -mkdir,16909507696718,16909534793936,10.107.132.46,client030,User: fs -mkdir dir_client030_979,A user task
C0E6812E6DE9788C,DE9192631398723B,mkdirs,166686770188701,166686771948085,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
C0E6812E6DE9788C,D4219031A0155962,RPC:mkdirs,17206934028327,17206937110590,10.107.135.91,client022,RPC Client,Success: return(OW[class=boolean,value=true])
C0E6812E6DE9788C,66C51566B1C4737A,fs -mkdir,17206911707086,17206937154666,10.107.135.91,client022,User: fs -mkdir dir_client022_16632,A user task
69D3295C943BEA92,7EB5435CECB818A1,getFileInfo,166688679718512,166688679819557,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
69D3295C943BEA92,2AE5D4AC099FE81D,RPC:getFileInfo,17686299109629,17686300628921,10.107.134.81,client008,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
69D3295C943BEA92,83970DC0DEACB9E5,mkdirs,166688693579841,166688694805522,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
69D3295C943BEA92,2AE5D4AC099FE81D,RPC:mkdirs,17686312847696,17686314843042,10.107.134.81,client008,RPC Client,Success: return(OW[class=boolean,value=true])
69D3295C943BEA92,18B0E11B3300C506,fs -mkdir,17686292916961,17686314873242,10.107.134.81,client008,User: fs -mkdir dir_client008_16465,A user task
75F20783DD4BC3CA,C02F7491C29F285C,getFileInfo,166688735875915,166688735966754,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8EFF4E7595747E15,67EE462894B71715,getFileInfo,166688748598675,166688748719741,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
75F20783DD4BC3CA,3214449748CA643C,RPC:getFileInfo,17055952113335,17055953610704,10.107.134.201,client026,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
75F20783DD4BC3CA,5EF0DC9507444908,mkdirs,166688750623065,166688751523826,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
75F20783DD4BC3CA,3214449748CA643C,RPC:mkdirs,17055966846924,17055968407628,10.107.134.201,client026,RPC Client,Success: return(OW[class=boolean,value=true])
75F20783DD4BC3CA,34D8150812F0222D,fs -mkdir,17055947222202,17055968437902,10.107.134.201,client026,User: fs -mkdir dir_client026_25398,A user task
8EFF4E7595747E15,13D04EBA8E3C9C69,RPC:getFileInfo,17170142111518,17170143703288,10.107.134.117,client023,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8EFF4E7595747E15,BBD67EC140A462ED,mkdirs,166688763600587,166688764497035,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
8EFF4E7595747E15,13D04EBA8E3C9C69,RPC:mkdirs,17170157069894,17170158689778,10.107.134.117,client023,RPC Client,Success: return(OW[class=boolean,value=true])
8EFF4E7595747E15,95C6BA16AD66F4CF,fs -mkdir,17170137540863,17170158726737,10.107.134.117,client023,User: fs -mkdir dir_client023_27617,A user task
615025F00CCBBA98,12189FA8141437D2,getFileInfo,166697750285107,166697750485978,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
615025F00CCBBA98,72793DF91C1D7050,RPC:getFileInfo,6300666994280,6300668675446,10.107.135.130,client002,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
615025F00CCBBA98,311615F9EC8D4E5F,create,166697761412535,166697763566716,10.107.131.195,namenode,Namenode,Success: return(OW[class=void,value=null])
615025F00CCBBA98,72793DF91C1D7050,RPC:create,6300677874825,6300681178763,10.107.135.130,client002,RPC Client,Success: return(OW[class=void,value=null])
615025F00CCBBA98,C7825626AAFAF8E2,addBlock,166697769595312,166697770908492,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@46a1aea1])
615025F00CCBBA98,72793DF91C1D7050,RPC:addBlock,6300686413253,6300691001828,10.107.135.130,client002,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@54b216b3])
615025F00CCBBA98,1B5A32B98278B7D9,OP: new BlockReceiver,16572930699656,16572936331141,10.107.132.249,datanode049,Datanode,Success: return OP_STATUS_SUCCESS
615025F00CCBBA98,CF6FFC3CF89F29C7,OP: connect next Datanode,97197552349867,97197659122024,10.107.131.18,datanode048,Datanode,Success: connected to 10.107.132.249:50010
