TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
BB01FA83C68372A9,4C30CB6DD744F173,getFileInfo,4015566154897160,4015566155137356,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@1a59d9b3])
BB01FA83C68372A9,811E37BC25336A25,RPC:getFileInfo,823041130295848,823041132306670,10.107.100.120,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@7be44bf8])
BB01FA83C68372A9,2D45A01773802E70,getFileInfo,4015566156985330,4015566157254170,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@e38449])
BB01FA83C68372A9,811E37BC25336A25,RPC:getFileInfo,823041132508842,823041134002076,10.107.100.120,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@6cbd98b2])
BB01FA83C68372A9,86F8DEA1E706373A,getBlockLocations,4015566161345892,4015566162031416,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@74c000c])
BB01FA83C68372A9,811E37BC25336A25,RPC:getBlockLocations,823041136849299,823041146268451,10.107.100.120,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@6fe6badb])
BB01FA83C68372A9,811E37BC25336A25,bestNode,823041147334096,823041147361938,10.107.100.120,client009,DFSClient,Success: chosen bestNode = 10.107.100.32:50010 in nodes = 10.107.100.32:50010 10.107.100.62:50010
BB01FA83C68372A9,811E37BC25336A25,chooseDataNode,823041147300783,823041148017369,10.107.100.120,client009,DFSClient,Success: chosenNode = /10.107.100.32:50010
BB01FA83C68372A9,811E37BC25336A25,newBlockReader,823041353622103,823041470977762,10.107.100.120,client009,DFSClient,Success: return a valid BlockReader
BB01FA83C68372A9,811E37BC25336A25,OP: try new BlockReader,823041148790325,823041471348400,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.32:50010
BB01FA83C68372A9,811E37BC25336A25,blockSeekTo,823041146552325,823041471554324,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.32:50010 for blk_7714931905471034840_36804 of /user/hadoop/hdfsFile_4_blocks
BB01FA83C68372A9,DFC34223DC1912C0,OP: new blockSender,1654760942630208,1654760944093798,10.107.100.32,datanode017,Datanode,Success: return(OP_STATUS_SUCCESS)
93282D24CB53005B,B49129678A877987,sendBlock,2209206937491539,2209212388132830,10.107.100.88,datanode028,Datanode,Success: send blk_-8461213974338244813_36804
93282D24CB53005B,8F5AEF927B902175,OP: receive block,3973549311402417,3973554856743832,10.107.100.132,client021,DFSClient,Success: received a block
93282D24CB53005B,790B8424A9A605C1,checksumOk,3973554856801740,3973554857091072,10.107.100.132,client021,DFSClient,Success:
93282D24CB53005B,790B8424A9A605C1,bestNode,3973554857301395,3973554857317754,10.107.100.132,client021,DFSClient,Success: chosen bestNode = 10.107.100.105:50010 in nodes = 10.107.100.105:50010 10.107.100.89:50010
93282D24CB53005B,790B8424A9A605C1,chooseDataNode,3973554857282488,3973554857495168,10.107.100.132,client021,DFSClient,Success: chosenNode = /10.107.100.105:50010
93282D24CB53005B,790B8424A9A605C1,newBlockReader,3973554858949138,3973554872794612,10.107.100.132,client021,DFSClient,Success: return a valid BlockReader
93282D24CB53005B,790B8424A9A605C1,OP: try new BlockReader,3973554857540064,3973554872877818,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.105:50010
93282D24CB53005B,790B8424A9A605C1,blockSeekTo,3973554857202978,3973554872917143,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.105:50010 for blk_8040180925364705005_36804 of /user/hadoop/hdfsFile_4_blocks
93282D24CB53005B,F236513295B3F312,OP: new blockSender,4013709473018782,4013709474268186,10.107.100.105,datanode045,Datanode,Success: return(OP_STATUS_SUCCESS)
93282D24CB53005B,32D3B44F532A3D16,verifiedByClient,2209212584769016,2209212585814844,10.107.100.88,datanode028,datanode,Success: blk_-8461213974338244813_36804 verified by client
93282D24CB53005B,B49129678A877987,readBlock,2209206902114888,2209212585888316,10.107.100.88,datanode028,Datanode,Success:
93282D24CB53005B,F236513295B3F312,sendBlock,4013709481235473,4013710034676491,10.107.100.105,datanode045,Datanode,Success: send blk_8040180925364705005_36804
93282D24CB53005B,58D4417F36391AEA,OP: receive block,3973554872962689,3973555450332522,10.107.100.132,client021,DFSClient,Success: received a block
93282D24CB53005B,790B8424A9A605C1,checksumOk,3973555450432459,3973555450685827,10.107.100.132,client021,DFSClient,Success:
93282D24CB53005B,790B8424A9A605C1,bestNode,3973555450877827,3973555450893340,10.107.100.132,client021,DFSClient,Success: chosen bestNode = 10.107.100.34:50010 in nodes = 10.107.100.34:50010 10.107.100.42:50010 10.107.100.44:50010
93282D24CB53005B,790B8424A9A605C1,chooseDataNode,3973555450859742,3973555451053465,10.107.100.132,client021,DFSClient,Success: chosenNode = /10.107.100.34:50010
93282D24CB53005B,8FE366C1A462D90E,verifiedByClient,4013710060175636,4013710061115894,10.107.100.105,datanode045,datanode,Success: blk_8040180925364705005_36804 verified by client
93282D24CB53005B,F236513295B3F312,readBlock,4013709472944757,4013710061216894,10.107.100.105,datanode045,Datanode,Success:
93282D24CB53005B,790B8424A9A605C1,newBlockReader,3973555652952212,3973555772201602,10.107.100.132,client021,DFSClient,Success: return a valid BlockReader
93282D24CB53005B,790B8424A9A605C1,OP: try new BlockReader,3973555451094678,3973555772270648,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.34:50010
93282D24CB53005B,790B8424A9A605C1,blockSeekTo,3973555450785732,3973555772311608,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.34:50010 for blk_5884693251855076987_36804 of /user/hadoop/hdfsFile_4_blocks
93282D24CB53005B,9428C58757571FEB,OP: new blockSender,305756407176119,305756408752624,10.107.100.34,datanode005,Datanode,Success: return(OP_STATUS_SUCCESS)
93282D24CB53005B,9428C58757571FEB,sendBlock,305756419527456,305761957462462,10.107.100.34,datanode005,Datanode,Success: send blk_5884693251855076987_36804
93282D24CB53005B,D2AA6700CAFDDE22,OP: receive block,3973555772370058,3973561337455684,10.107.100.132,client021,DFSClient,Success: received a block
93282D24CB53005B,790B8424A9A605C1,checksumOk,3973561337564028,3973561337842393,10.107.100.132,client021,DFSClient,Success:
93282D24CB53005B,3BA572DCA9EB6F6F,fs -copyToLocal,3973542947831045,3973561338211030,10.107.100.132,client021,User,A user task
93282D24CB53005B,85C9D297D34E7431,verifiedByClient,305762086404194,305762087341109,10.107.100.34,datanode005,datanode,Success: blk_5884693251855076987_36804 verified by client
93282D24CB53005B,9428C58757571FEB,readBlock,305756407041478,305762087458445,10.107.100.34,datanode005,Datanode,Success:
312B9B8F6695E7D2,BC3246247B8E202E,getFileInfo,4015576226281351,4015576227013164,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@5d533f7a])
312B9B8F6695E7D2,BF2DC41A2A50055B,RPC:getFileInfo,739192428153292,739192431454103,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@46a329dc])
312B9B8F6695E7D2,EACFFC4E78AF1E46,getFileInfo,4015576235364604,4015576235572523,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@7402fff0])
312B9B8F6695E7D2,BF2DC41A2A50055B,RPC:getFileInfo,739192437377652,739192438659914,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@771887cc])
312B9B8F6695E7D2,863A251BE31B98A2,getFileInfo,4015576248495135,4015576249158189,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@26b8eb57])
312B9B8F6695E7D2,BF2DC41A2A50055B,RPC:getFileInfo,739192450506751,739192452889724,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@5281ce30])
312B9B8F6695E7D2,93560DFB65167F31,getFileInfo,4015576251083727,4015576251309665,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@3662b09d])
312B9B8F6695E7D2,BF2DC41A2A50055B,RPC:getFileInfo,739192453240688,739192454485230,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@7be44bf8])
312B9B8F6695E7D2,529F54A928D545CE,getBlockLocations,4015576255587525,4015576256053067,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@9392f50])
312B9B8F6695E7D2,BF2DC41A2A50055B,RPC:getBlockLocations,739192457474478,739192466174141,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@2d1484a7])
312B9B8F6695E7D2,BF2DC41A2A50055B,bestNode,739192467803295,739192467863384,10.107.100.54,client005,DFSClient,Success: chosen bestNode = 10.107.100.44:50010 in nodes = 10.107.100.44:50010 10.107.100.90:50010 10.107.100.101:50010
312B9B8F6695E7D2,BF2DC41A2A50055B,chooseDataNode,739192467741386,739192468582220,10.107.100.54,client005,DFSClient,Success: chosenNode = /10.107.100.44:50010
CDF4FF54E3A25F3E,6113AE9A3413CCAA,getFileInfo,4015576484619373,4015576485350766,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@4964784d])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,RPC:getFileInfo,3973563264712824,3973563267968694,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@2114ebf])
CDF4FF54E3A25F3E,C5FDE9A27EFCB3AF,getFileInfo,4015576497546626,4015576497763937,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@4d7d603e])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,RPC:getFileInfo,3973563277277631,3973563278863245,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@6b7b9f29])
CDF4FF54E3A25F3E,1BCC97FCE0965EED,getFileInfo,4015576510125405,4015576510335115,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@6239ae30])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,RPC:getFileInfo,3973563290061217,3973563291455730,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@4807dba1])
CDF4FF54E3A25F3E,8DBF131F7AB1D990,getFileInfo,4015576511487929,4015576511566331,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@38db03b1])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,RPC:getFileInfo,3973563291633349,3973563292843357,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@4937c653])
CDF4FF54E3A25F3E,0F28727FA9D04989,getBlockLocations,4015576515195988,4015576515599279,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@32cf76a0])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,RPC:getBlockLocations,3973563295293302,3973563302203260,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlocks,value=org.apache.hadoop.hdfs.protocol.LocatedBlocks@1e110710])
CDF4FF54E3A25F3E,A48AEEA0FB84752A,bestNode,3973563302845364,3973563302872660,10.107.100.132,client021,DFSClient,Success: chosen bestNode = 10.107.100.91:50010 in nodes = 10.107.100.91:50010 10.107.100.94:50010 10.107.100.58:50010
CDF4FF54E3A25F3E,A48AEEA0FB84752A,chooseDataNode,3973563302813234,3973563303171134,10.107.100.132,client021,DFSClient,Success: chosenNode = /10.107.100.91:50010
312B9B8F6695E7D2,BF2DC41A2A50055B,newBlockReader,739192680543451,739192793910142,10.107.100.54,client005,DFSClient,Success: return a valid BlockReader
312B9B8F6695E7D2,BF2DC41A2A50055B,OP: try new BlockReader,739192469405869,739192794356003,10.107.100.54,client005,DFSClient,Success: chosenNode = 10.107.100.44:50010
312B9B8F6695E7D2,BF2DC41A2A50055B,blockSeekTo,739192466703137,739192794576766,10.107.100.54,client005,DFSClient,Success: chosenNode = 10.107.100.44:50010 for blk_-6783414011479079522_36818 of /user/hadoop/hdfsFile_18_blocks
312B9B8F6695E7D2,167B66C12B51D1E5,OP: new blockSender,824865986841307,824865988909718,10.107.100.44,datanode014,Datanode,Success: return(OP_STATUS_SUCCESS)
CDF4FF54E3A25F3E,A48AEEA0FB84752A,newBlockReader,3973563506831970,3973563619706874,10.107.100.132,client021,DFSClient,Success: return a valid BlockReader
CDF4FF54E3A25F3E,A48AEEA0FB84752A,OP: try new BlockReader,3973563303541396,3973563619832820,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.91:50010
CDF4FF54E3A25F3E,A48AEEA0FB84752A,blockSeekTo,3973563302392338,3973563619897698,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.91:50010 for blk_3818753275462953674_36810 of /user/hadoop/hdfsFile_10_blocks
CDF4FF54E3A25F3E,C1F88851ACCB5938,OP: new blockSender,2203589301867434,2203589302763601,10.107.100.91,datanode031,Datanode,Success: return(OP_STATUS_SUCCESS)
BB01FA83C68372A9,DFC34223DC1912C0,sendBlock,1654760948473392,1654775313859241,10.107.100.32,datanode017,Datanode,Success: send blk_7714931905471034840_36804
BB01FA83C68372A9,8B34AAB547EAFC5B,OP: receive block,823041471718404,823055935085486,10.107.100.120,client009,DFSClient,Success: received a block
BB01FA83C68372A9,811E37BC25336A25,checksumOk,823055935400108,823055935805363,10.107.100.120,client009,DFSClient,Success:
BB01FA83C68372A9,811E37BC25336A25,bestNode,823055936224920,823055936240455,10.107.100.120,client009,DFSClient,Success: chosen bestNode = 10.107.100.78:50010 in nodes = 10.107.100.78:50010 10.107.100.34:50010 10.107.100.88:50010
BB01FA83C68372A9,811E37BC25336A25,chooseDataNode,823055936197632,823055936421413,10.107.100.120,client009,DFSClient,Success: chosenNode = /10.107.100.78:50010
BB01FA83C68372A9,961F8028B6BC7884,verifiedByClient,1654775516945974,1654775518060273,10.107.100.32,datanode017,datanode,Success: blk_7714931905471034840_36804 verified by client
BB01FA83C68372A9,DFC34223DC1912C0,readBlock,1654760942582071,1654775518195570,10.107.100.32,datanode017,Datanode,Success:
BB01FA83C68372A9,811E37BC25336A25,newBlockReader,823056139430624,823056302451283,10.107.100.120,client009,DFSClient,Success: return a valid BlockReader
BB01FA83C68372A9,811E37BC25336A25,OP: try new BlockReader,823055936470014,823056302638604,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.78:50010
BB01FA83C68372A9,811E37BC25336A25,blockSeekTo,823055935972573,823056302719477,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.78:50010 for blk_-8461213974338244813_36804 of /user/hadoop/hdfsFile_4_blocks
BB01FA83C68372A9,A38E6DDA8F96DB14,OP: new blockSender,2204034790055975,2204034794071607,10.107.100.78,datanode018,Datanode,Success: return(OP_STATUS_SUCCESS)
CDF4FF54E3A25F3E,C1F88851ACCB5938,sendBlock,2203589306886917,2203595146452236,10.107.100.91,datanode031,Datanode,Success: send blk_3818753275462953674_36810
CDF4FF54E3A25F3E,606FDD6552502DFB,OP: receive block,3973563619960589,3973569519047601,10.107.100.132,client021,DFSClient,Success: received a block
CDF4FF54E3A25F3E,A48AEEA0FB84752A,checksumOk,3973569519281274,3973569519644314,10.107.100.132,client021,DFSClient,Success:
CDF4FF54E3A25F3E,A48AEEA0FB84752A,bestNode,3973569519988684,3973569520025750,10.107.100.132,client021,DFSClient,Success: chosen bestNode = 10.107.100.95:50010 in nodes = 10.107.100.95:50010 10.107.100.101:50010 10.107.100.78:50010
CDF4FF54E3A25F3E,A48AEEA0FB84752A,chooseDataNode,3973569519966700,3973569520207097,10.107.100.132,client021,DFSClient,Success: chosenNode = /10.107.100.95:50010
CDF4FF54E3A25F3E,80086FB89778926D,verifiedByClient,2203595308975716,2203595309923604,10.107.100.91,datanode031,datanode,Success: blk_3818753275462953674_36810 verified by client
CDF4FF54E3A25F3E,C1F88851ACCB5938,readBlock,2203589301843354,2203595310020971,10.107.100.91,datanode031,Datanode,Success:
CDF4FF54E3A25F3E,A48AEEA0FB84752A,newBlockReader,3973569722677368,3973569833005558,10.107.100.132,client021,DFSClient,Success: return a valid BlockReader
CDF4FF54E3A25F3E,A48AEEA0FB84752A,OP: try new BlockReader,3973569520252878,3973569833036205,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.95:50010
CDF4FF54E3A25F3E,A48AEEA0FB84752A,blockSeekTo,3973569519765113,3973569833036205,10.107.100.132,client021,DFSClient,Success: chosenNode = 10.107.100.95:50010 for blk_2315562071118917878_36810 of /user/hadoop/hdfsFile_10_blocks
CDF4FF54E3A25F3E,B2D6AF443D973495,OP: new blockSender,2209204220755967,2209204221687477,10.107.100.95,datanode035,Datanode,Success: return(OP_STATUS_SUCCESS)
B81BC3278088EA9A,ACAB40A610D5595D,getFileInfo,4015584036638814,4015584037181972,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@143f29ee])
B81BC3278088EA9A,D32FE33251575BA6,RPC:getFileInfo,2203309805990795,2203309808829807,10.107.100.124,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@3e48dea8])
B81BC3278088EA9A,E3A32ADD3356C713,getFileInfo,4015584045855731,4015584046078692,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@4e942d38])
B81BC3278088EA9A,D32FE33251575BA6,RPC:getFileInfo,2203309815272249,2203309816515498,10.107.100.124,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@10e73e0])
B81BC3278088EA9A,3651EFC3D5C9FB5E,getFileInfo,4015584057969752,4015584058178285,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@6224dfd5])
B81BC3278088EA9A,D32FE33251575BA6,RPC:getFileInfo,2203309827407214,2203309828631469,10.107.100.124,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@7be44bf8])
B81BC3278088EA9A,92CEDDDAB03CD76F,getFileInfo,4015584059583660,4015584059856562,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=org.apache.hadoop.hdfs.protocol.HdfsFileStatus@62e34b49])
