TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
9789212D987B6D56,A860C0E2FA1F9066,RPC:mkdirs,12657195824517,12657199303874,10.107.134.140,client010,RPC Client,Success: return(OW[class=boolean,value=true])
9789212D987B6D56,D128EFD44C6C0E16,fs -mkdir,12657176692226,12657199334851,10.107.134.140,client010,User: fs -mkdir dir_client010_3218,A user task
2C75ADBFB5BEC227,144E1590E6435AAB,RPC:getFileInfo,12284797109572,12284800246630,10.107.134.217,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
2C75ADBFB5BEC227,B864D30460CA965B,mkdirs,161726484052872,161726485679330,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
2C75ADBFB5BEC227,144E1590E6435AAB,RPC:mkdirs,12284811825642,12284814449076,10.107.134.217,client021,RPC Client,Success: return(OW[class=boolean,value=true])
2C75ADBFB5BEC227,9B6C3B0DDA1B99F0,fs -mkdir,12284792334896,12284814496851,10.107.134.217,client021,User: fs -mkdir dir_client021_3373,A user task
4D6EF47F5E5CA0A1,F7CA9D52131ADCE9,getFileInfo,161726512379580,161726513492340,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C84308AD418E20F6,ABA0003CE6F93923,getFileInfo,161726526623950,161726527590036,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4D6EF47F5E5CA0A1,E89AEEF6A19F6F37,RPC:getFileInfo,12316039707743,12316043227692,10.107.135.81,client020,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4D6EF47F5E5CA0A1,B610B0C6EA4920F0,mkdirs,161726530705780,161726532800656,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
4D6EF47F5E5CA0A1,E89AEEF6A19F6F37,RPC:mkdirs,12316058074756,12316061365067,10.107.135.81,client020,RPC Client,Success: return(OW[class=boolean,value=true])
4D6EF47F5E5CA0A1,E80A62D9C548CB88,fs -mkdir,12316037856198,12316061412517,10.107.135.81,client020,User: fs -mkdir dir_client020_17479,A user task
C84308AD418E20F6,80D4AAE182E920E1,RPC:getFileInfo,11999447130185,11999450471740,10.107.130.88,client029,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C84308AD418E20F6,48C96812387340F9,mkdirs,161726541327542,161726543365764,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
C84308AD418E20F6,80D4AAE182E920E1,RPC:mkdirs,11999461899242,11999465042642,10.107.130.88,client029,RPC Client,Success: return(OW[class=boolean,value=true])
C84308AD418E20F6,E04C22E18B49F02F,fs -mkdir,11999441769830,11999465076298,10.107.130.88,client029,User: fs -mkdir dir_client029_18738,A user task
FFBA3D2243B63DBC,61EC0E8BF3442E88,getFileInfo,161727775505249,161727776116108,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FFBA3D2243B63DBC,11917C3232DB537F,RPC:getFileInfo,1318654234448,1318657421829,10.107.130.72,client003,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FFBA3D2243B63DBC,CD04AA9723EDEBAF,mkdirs,161727793299005,161727794154265,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
FFBA3D2243B63DBC,11917C3232DB537F,RPC:mkdirs,1318672108144,1318673708256,10.107.130.72,client003,RPC Client,Success: return(OW[class=boolean,value=true])
FFBA3D2243B63DBC,72D60159B8403429,fs -mkdir,1318650223673,1318673740634,10.107.130.72,client003,User: fs -mkdir dir_client003_5539,A user task
AA1771CD5E997E49,F8426168B38E023C,getFileInfo,161728497309458,161728497786136,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AA1771CD5E997E49,2CB30606D1C3302D,RPC:getFileInfo,12029719109158,12029721246389,10.107.130.17,client028,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AA1771CD5E997E49,CFAD305BEC432FD8,mkdirs,161728511328057,161728512952259,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
AA1771CD5E997E49,2CB30606D1C3302D,RPC:mkdirs,12029733261207,12029735656724,10.107.130.17,client028,RPC Client,Success: return(OW[class=boolean,value=true])
AA1771CD5E997E49,E0A3DE770D95ED25,fs -mkdir,12029713270581,12029735693313,10.107.130.17,client028,User: fs -mkdir dir_client028_11225,A user task
B0F50EF651C49672,048B03A98FDC78F4,getFileInfo,161728589568826,161728589821471,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B0F50EF651C49672,861E63045D069DB0,RPC:getFileInfo,12865952145427,12865953897711,10.107.134.175,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B0F50EF651C49672,B97483EE46F13B06,mkdirs,161728605716239,161728606662781,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B0F50EF651C49672,861E63045D069DB0,RPC:mkdirs,12865968161541,12865969876961,10.107.134.175,client005,RPC Client,Success: return(OW[class=boolean,value=true])
B0F50EF651C49672,55E0FBF7088DD414,fs -mkdir,12865947321293,12865969921912,10.107.134.175,client005,User: fs -mkdir dir_client005_31554,A user task
CCC5312457ED90EB,26200E077A17EC0B,getFileInfo,161728694368264,161728695490274,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CCC5312457ED90EB,65B9EF3344A891F3,RPC:getFileInfo,1331611030646,1331615155158,10.107.135.130,client002,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CCC5312457ED90EB,3B19539BA57E1566,mkdirs,161728714342734,161728715550540,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
CCC5312457ED90EB,65B9EF3344A891F3,RPC:mkdirs,1331631074254,1331633158100,10.107.135.130,client002,RPC Client,Success: return(OW[class=boolean,value=true])
CCC5312457ED90EB,014053C07455027A,fs -mkdir,1331606210672,1331633194511,10.107.135.130,client002,User: fs -mkdir dir_client002_10509,A user task
96FF82F24334C25C,2F9B357383FAAE42,getFileInfo,161729503582195,161729504198071,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
96FF82F24334C25C,635735698CA9F4F7,RPC:getFileInfo,12400466109781,12400468777528,10.107.132.255,client018,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
96FF82F24334C25C,6E4386CA0B575B2C,mkdirs,161729518354010,161729520193454,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
96FF82F24334C25C,635735698CA9F4F7,RPC:mkdirs,12400480836115,12400484060446,10.107.132.255,client018,RPC Client,Success: return(OW[class=boolean,value=true])
96FF82F24334C25C,9803103728E4C00D,fs -mkdir,12400461238381,12400484091656,10.107.132.255,client018,User: fs -mkdir dir_client018_30832,A user task
BE1C973991EEB6A1,71B1D4863F688676,getFileInfo,161729538834536,161729540128414,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BE1C973991EEB6A1,C46AE8AD2F237DDC,RPC:getFileInfo,12096755116352,12096758848466,10.107.134.201,client026,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BE1C973991EEB6A1,167B76041ED1EE5A,mkdirs,161729554806125,161729556363925,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
BE1C973991EEB6A1,C46AE8AD2F237DDC,RPC:mkdirs,12096770820777,12096773804465,10.107.134.201,client026,RPC Client,Success: return(OW[class=boolean,value=true])
BE1C973991EEB6A1,EDDBFE7902A00C6B,fs -mkdir,12096749271118,12096773835588,10.107.134.201,client026,User: fs -mkdir dir_client026_20398,A user task
682EB2DFC825A8AC,8D917952232AB12F,getFileInfo,161730496116874,161730496402404,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8CDD484DD0C257C8,022084EAB4BF5EEF,getFileInfo,161730508270539,161730508591183,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BDE14D99087C4E40,8389CFA8961ED3F2,getFileInfo,161730511440829,161730511498212,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
682EB2DFC825A8AC,48E3E99A0E8950ED,RPC:getFileInfo,12065817113017,12065818815357,10.107.131.64,client027,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
682EB2DFC825A8AC,978914F2EB09ACE9,mkdirs,161730511961340,161730513232843,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
682EB2DFC825A8AC,48E3E99A0E8950ED,RPC:mkdirs,12065832916708,12065835111744,10.107.131.64,client027,RPC Client,Success: return(OW[class=boolean,value=true])
682EB2DFC825A8AC,9882978D945AA24F,fs -mkdir,12065812714511,12065835156006,10.107.131.64,client027,User: fs -mkdir dir_client027_8340,A user task
8CDD484DD0C257C8,5F8C5FDD34C26B58,RPC:getFileInfo,9976114118492,9976115908065,10.107.135.213,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
8CDD484DD0C257C8,2EC22BF7BC92CD70,mkdirs,161730523018675,161730523907559,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
8CDD484DD0C257C8,5F8C5FDD34C26B58,RPC:mkdirs,9976128849363,9976130509715,10.107.135.213,client025,RPC Client,Success: return(OW[class=boolean,value=true])
8CDD484DD0C257C8,0DC4BC656E5EFF5D,fs -mkdir,9976109257632,9976130540736,10.107.135.213,client025,User: fs -mkdir dir_client025_15707,A user task
BDE14D99087C4E40,798861D70BAA4E50,RPC:getFileInfo,12165028122354,12165029577669,10.107.135.137,client024,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BDE14D99087C4E40,8BEC905B9E373C85,mkdirs,161730528231090,161730529069438,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
BDE14D99087C4E40,798861D70BAA4E50,RPC:mkdirs,12165044971483,12165046487044,10.107.135.137,client024,RPC Client,Success: return(OW[class=boolean,value=true])
BDE14D99087C4E40,9AB61E588359CEA6,fs -mkdir,12165023776943,12165046522442,10.107.135.137,client024,User: fs -mkdir dir_client024_25446,A user task
0CD4F18C362193AD,939AFEA9D4AA717E,getFileInfo,161731475294788,161731475511868,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0CD4F18C362193AD,72CC72FD92F3FE02,RPC:getFileInfo,12695505120998,12695507697041,10.107.131.95,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0CD4F18C362193AD,6C7B9FBF18664FB0,mkdirs,161731491133111,161731493310702,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
0CD4F18C362193AD,72CC72FD92F3FE02,RPC:mkdirs,12695520850376,12695524311921,10.107.131.95,client009,RPC Client,Success: return(OW[class=boolean,value=true])
0CD4F18C362193AD,74147F57D3B85156,fs -mkdir,12695500674423,12695524355074,10.107.131.95,client009,User: fs -mkdir dir_client009_837,A user task
3501DAF94E80E62B,3DCD84C0C17FA0DA,getFileInfo,161731494599277,161731494787190,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
42C42656E8C198D3,18625FFF3A82A2DB,getFileInfo,161731496303470,161731496495503,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1B10583BDF48BA32,2C719C1D930B9F24,getFileInfo,161731497223620,161731497423653,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
3501DAF94E80E62B,760F06A5A197BA63,RPC:getFileInfo,12729114135461,12729116435878,10.107.134.81,client008,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
3501DAF94E80E62B,E660C00210B24A2B,mkdirs,161731508453292,161731510029899,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
3501DAF94E80E62B,760F06A5A197BA63,RPC:mkdirs,12729128080820,12729130641332,10.107.134.81,client008,RPC Client,Success: return(OW[class=boolean,value=true])
3501DAF94E80E62B,1F3D110F92A8AB33,fs -mkdir,12729108947174,12729130677359,10.107.134.81,client008,User: fs -mkdir dir_client008_30604,A user task
42C42656E8C198D3,147E3DE56FDD22CA,RPC:getFileInfo,12826250132606,12826252800908,10.107.135.100,client006,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1B10583BDF48BA32,7847DCE5B0AED34E,RPC:getFileInfo,9588959115873,9588961399242,10.107.130.107,client015,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
42C42656E8C198D3,80E9EB693B78CF13,mkdirs,161731511552623,161731513065011,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
42C42656E8C198D3,147E3DE56FDD22CA,RPC:mkdirs,12826265032442,12826268103652,10.107.135.100,client006,RPC Client,Success: return(OW[class=boolean,value=true])
42C42656E8C198D3,E40F7B6F0198CDBA,fs -mkdir,12826243883811,12826268135588,10.107.135.100,client006,User: fs -mkdir dir_client006_25110,A user task
1B10583BDF48BA32,AE1E1F2BF12D729A,mkdirs,161731512299850,161731513981516,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
1B10583BDF48BA32,7847DCE5B0AED34E,RPC:mkdirs,9588973851551,9588977241278,10.107.130.107,client015,RPC Client,Success: return(OW[class=boolean,value=true])
1B10583BDF48BA32,5841671B99FF965A,fs -mkdir,9588953186924,9588977272086,10.107.130.107,client015,User: fs -mkdir dir_client015_9133,A user task
A3AFE882C056F04C,E2E1217BE4D796F7,getFileInfo,161731556114486,161731556378432,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
02EE72D42707ABE2,7AF4A8E5B2CC71EA,getFileInfo,161731564973806,161731565152063,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
A3AFE882C056F04C,3402725E3F31BAB7,RPC:getFileInfo,12251720134588,12251722810967,10.107.135.91,client022,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
A3AFE882C056F04C,136FBD082B49AD7E,mkdirs,161731571969325,161731573757208,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
A3AFE882C056F04C,3402725E3F31BAB7,RPC:mkdirs,12251736077971,12251738914408,10.107.135.91,client022,RPC Client,Success: return(OW[class=boolean,value=true])
A3AFE882C056F04C,C8E243989838A327,fs -mkdir,12251714824497,12251738948253,10.107.135.91,client022,User: fs -mkdir dir_client022_3191,A user task
02EE72D42707ABE2,A8E55748B5AA3118,RPC:getFileInfo,12468515128537,12468517482330,10.107.133.187,client016,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
02EE72D42707ABE2,390D1A06345CDB9C,mkdirs,161731581018645,161731582818101,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
02EE72D42707ABE2,A8E55748B5AA3118,RPC:mkdirs,12468530977983,12468534178284,10.107.133.187,client016,RPC Client,Success: return(OW[class=boolean,value=true])
02EE72D42707ABE2,0A4A2A43D316BB41,fs -mkdir,12468507775127,12468534240346,10.107.133.187,client016,User: fs -mkdir dir_client016_25098,A user task
021C8043859E7DE1,F8A5C7907BDEE6CD,getFileInfo,161732444592821,161732444799894,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
021C8043859E7DE1,03D20CF6AB80EF87,RPC:getFileInfo,12578578110963,12578580537099,10.107.132.180,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
021C8043859E7DE1,BAE34A37654B43B0,mkdirs,161732458592225,161732460530879,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
021C8043859E7DE1,03D20CF6AB80EF87,RPC:mkdirs,12578591868439,12578595209083,10.107.132.180,client013,RPC Client,Success: return(OW[class=boolean,value=true])
021C8043859E7DE1,C318BCB472FB731E,fs -mkdir,12578571940426,12578595252104,10.107.132.180,client013,User: fs -mkdir dir_client013_2284,A user task
F18EC46135A35D5F,4A1274574A3C0BD4,getFileInfo,161732502429858,161732502705585,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
F18EC46135A35D5F,417497D43A73C008,RPC:getFileInfo,12439481126004,12439483710392,10.107.131.99,client017,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
F18EC46135A35D5F,2365369B9EBE5B3A,mkdirs,161732517036028,161732518768030,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
F18EC46135A35D5F,417497D43A73C008,RPC:mkdirs,12439495838113,12439499091917,10.107.131.99,client017,RPC Client,Success: return(OW[class=boolean,value=true])
F18EC46135A35D5F,12DFB826699472E7,fs -mkdir,12439474837110,12439499206441,10.107.131.99,client017,User: fs -mkdir dir_client017_11823,A user task
1B2E62BF00E53E92,AF135691188A219A,getFileInfo,161733522740269,161733522836968,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
F059E6D694ECCFB0,9BB0F784A18E2A98,getFileInfo,161733525066340,161733525132887,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1B2E62BF00E53E92,3D7C18E52F87D51D,RPC:getFileInfo,12920914114871,12920915784691,10.107.131.152,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
14A7CA6F2FFC5C9B,52364B86CDF08D11,getFileInfo,161733533241768,161733533316731,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
9C3536F42407A3E0,68E91143DEE8EB1F,getFileInfo,161733534133186,161733534200394,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1B2E62BF00E53E92,3D489F2BF624CA05,mkdirs,161733532451554,161733534293796,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
1B2E62BF00E53E92,3D7C18E52F87D51D,RPC:mkdirs,12920923752331,12920926253727,10.107.131.152,client004,RPC Client,Success: return(OW[class=boolean,value=true])
1B2E62BF00E53E92,53E9FDEB04D8DAFF,fs -mkdir,12920909280739,12920926285049,10.107.131.152,client004,User: fs -mkdir dir_client004_10900,A user task
F059E6D694ECCFB0,6C810A4BED21D43E,RPC:getFileInfo,12773567137878,12773568869026,10.107.132.3,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
F059E6D694ECCFB0,D6357BC8798AC918,mkdirs,161733541052569,161733542686960,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
F059E6D694ECCFB0,6C810A4BED21D43E,RPC:mkdirs,12773583093798,12773585519734,10.107.132.3,client007,RPC Client,Success: return(OW[class=boolean,value=true])
F059E6D694ECCFB0,83ACC6A4132BC81A,fs -mkdir,12773562066018,12773585564972,10.107.132.3,client007,User: fs -mkdir dir_client007_16124,A user task
AB028F66035F0360,F8131D48D51D009D,getFileInfo,161733543460244,161733543521605,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
9C3536F42407A3E0,ED4F733530E48382,RPC:getFileInfo,12214928138951,12214929561221,10.107.134.117,client023,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
14A7CA6F2FFC5C9B,DAC5AB730988F9D9,RPC:getFileInfo,12635002135469,12635003948647,10.107.132.60,client011,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
14A7CA6F2FFC5C9B,11E66F5A4C93332A,mkdirs,161733549075938,161733549954388,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
9C3536F42407A3E0,7CFC15C115AF63D8,mkdirs,161733549120839,161733550366944,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
14A7CA6F2FFC5C9B,DAC5AB730988F9D9,RPC:mkdirs,12635017965076,12635019852539,10.107.132.60,client011,RPC Client,Success: return(OW[class=boolean,value=true])
9C3536F42407A3E0,ED4F733530E48382,RPC:mkdirs,12214943046156,12214944884113,10.107.134.117,client023,RPC Client,Success: return(OW[class=boolean,value=true])
9C3536F42407A3E0,54AFD97011EFC1CD,fs -mkdir,12214918705479,12214944922359,10.107.134.117,client023,User: fs -mkdir dir_client023_11883,A user task
14A7CA6F2FFC5C9B,09903600F2361DFA,fs -mkdir,12634994287294,12635019969345,10.107.132.60,client011,User: fs -mkdir dir_client011_23414,A user task
AB028F66035F0360,1DA5289B0A333695,RPC:getFileInfo,12362546553459,12362548042679,10.107.135.104,client019,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AB028F66035F0360,1BD336C14748D8BE,mkdirs,161733560223111,161733561364272,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
AB028F66035F0360,1DA5289B0A333695,RPC:mkdirs,12362563038324,12362565248961,10.107.135.104,client019,RPC Client,Success: return(OW[class=boolean,value=true])
AB028F66035F0360,0DEFC430DD65F493,fs -mkdir,12362539648186,12362565284642,10.107.135.104,client019,User: fs -mkdir dir_client019_11953,A user task
AC271D8E61DF1D71,0ADCE8D7E7D070FF,getFileInfo,161765796755197,161765797160803,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AC271D8E61DF1D71,C0DFDDA503FAEF5E,RPC:getFileInfo,1356675125535,1356677381248,10.107.130.72,client003,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
AC271D8E61DF1D71,846FD193A29892DC,create,161765813463630,161765815326343,10.107.131.195,namenode,Namenode,Success: return(OW[class=void,value=null])
AC271D8E61DF1D71,C0DFDDA503FAEF5E,RPC:create,1356691652872,1356695021026,10.107.130.72,client003,RPC Client,Success: return(OW[class=void,value=null])
AC271D8E61DF1D71,060EFBD19B78976E,addBlock,161765822100171,161765823668932,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@79c04b2a])
AC271D8E61DF1D71,C0DFDDA503FAEF5E,RPC:addBlock,1356700366874,1356709550787,10.107.130.72,client003,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@54b216b3])
AC271D8E61DF1D71,C437C9E8C216E338,OP: new BlockReceiver,160224535100661,160224542696351,10.107.134.109,datanode008,Datanode,Success: return OP_STATUS_SUCCESS
