TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804651320184146,3804651410305392,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804651317244662,3804651410398180,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-5359985160487210367_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,1437BA80AAE9768A,OP: connect next Datanode,1999567083830853,1999567145111483,10.107.100.64,datanode004,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,1437BA80AAE9768A,OP: new BlockReceiver,1999567066105581,1999567149176383,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804651410656332,3804652503603009,10.107.100.136,client025,DFSClient,Success: sent blk_-5359985160487210367_37165
697765EE7CFA51CF,BF183A581BFC7855,receiveBlock,531557459292299,531558551292633,10.107.100.60,datanode002,Datanode,Success: received a block
697765EE7CFA51CF,A70C1602BB62530E,writeBlock,531557419092623,531558551502976,10.107.100.60,datanode002,Datanode,Success:
697765EE7CFA51CF,254E61BE24F2374F,receiveBlock,795829917747464,795831014887501,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,991BFA4C63281F46,writeBlock,795829852377747,795831015392970,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,EE03CB03D1A63C99,receiveBlock,1999567150217323,1999568252048509,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,1437BA80AAE9768A,writeBlock,1999567066086021,1999568252416202,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,0106C38450832DF6,addBlock,3811107176912413,3811107177611793,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@70851e2b])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804652513637087,3804652515743224,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@23dac0d9])
697765EE7CFA51CF,F01D21DD83A0C77C,OP: new BlockReceiver,795831034320461,795831034852330,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,E0B29B046743FD5E,OP: connect next Datanode,531440202035340,531440206973162,10.107.100.62,datanode003,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,E0B29B046743FD5E,OP: new BlockReceiver,531440200759807,531440207285722,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,E1FCB962C5D4E518,OP: connect next Datanode,1999568258682007,1999568271665932,10.107.100.64,datanode004,Datanode,Success: connected to 10.107.100.62:50010
697765EE7CFA51CF,E1FCB962C5D4E518,OP: new BlockReceiver,1999568258202856,1999568271816546,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804652515804864,3804652532891192,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804652513437853,3804652532982723,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-1315445146231951480_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804652533198652,3804653790838019,10.107.100.136,client025,DFSClient,Success: sent blk_-1315445146231951480_37165
697765EE7CFA51CF,9AA65FB2EA74E08D,receiveBlock,795831041102757,795832302250543,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,F01D21DD83A0C77C,writeBlock,795831034306605,795832302408384,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,B4538E44A386FCC3,receiveBlock,531440209817626,531441476606244,10.107.100.62,datanode003,Datanode,Success: received a block
697765EE7CFA51CF,E0B29B046743FD5E,writeBlock,531440200730907,531441476972163,10.107.100.62,datanode003,Datanode,Success:
697765EE7CFA51CF,452EFA3972A63937,receiveBlock,1999568272645238,1999569542390149,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,E1FCB962C5D4E518,writeBlock,1999568258188836,1999569542578606,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,E8A5B3F754E71D6A,addBlock,3811108470147922,3811108470656213,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@56ddc356])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804653803977940,3804653808938271,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@1550a3c])
697765EE7CFA51CF,9C101C7213325BA3,OP: new BlockReceiver,1999569565269934,1999569565909595,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,A8A5B21720D83B5B,OP: connect next Datanode,795832326482885,795832330717401,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,A8A5B21720D83B5B,OP: new BlockReceiver,795832325988826,795832330817162,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,35DE8FA39354D765,OP: connect next Datanode,531559861621830,531559870651924,10.107.100.60,datanode002,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,35DE8FA39354D765,OP: new BlockReceiver,531559859978677,531559870817788,10.107.100.60,datanode002,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804653809018226,3804653828209944,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.60:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804653803758905,3804653828303952,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-1196614292107548958_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804653828539911,3804655304437858,10.107.100.136,client025,DFSClient,Success: sent blk_-1196614292107548958_37165
697765EE7CFA51CF,108174B9CEC0D62A,receiveBlock,1999569576402158,1999571092641473,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,9C101C7213325BA3,writeBlock,1999569565269934,1999571092797715,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,6B0664965E4BAF99,receiveBlock,795832336787534,795833865054070,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,A8A5B21720D83B5B,writeBlock,795832325974692,795833865265148,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,5E0C0A4338512F80,addBlock,3811110038909389,3811110039427590,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@79436fa7])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804655375286372,3804655377745158,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@73bf3708])
697765EE7CFA51CF,CAFA6AA0288F04CC,receiveBlock,531559872151059,531561441564993,10.107.100.60,datanode002,Datanode,Success: received a block
697765EE7CFA51CF,35DE8FA39354D765,writeBlock,531559859951494,531561441847290,10.107.100.60,datanode002,Datanode,Success:
697765EE7CFA51CF,B3A49D54A3B83ACD,OP: new BlockReceiver,101297543068297,101297544157100,10.107.100.34,datanode005,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,F3C12886AABFD6AF,OP: connect next Datanode,795833933190411,795833937928777,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.34:50010
697765EE7CFA51CF,F3C12886AABFD6AF,OP: new BlockReceiver,795833932592624,795833938066390,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,73B06B26F017F84B,OP: connect next Datanode,531561442252916,531561477476621,10.107.100.60,datanode002,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,73B06B26F017F84B,OP: new BlockReceiver,531561436908289,531561478164346,10.107.100.60,datanode002,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804655377836472,3804655448625261,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.60:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804655375084354,3804655448726586,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-6178090412855698847_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804655448993816,3804660212605238,10.107.100.136,client025,DFSClient,Success: sent blk_-6178090412855698847_37165
697765EE7CFA51CF,04653A802A33F05F,receiveBlock,101297661511799,101302332575597,10.107.100.34,datanode005,Datanode,Success: received a block
697765EE7CFA51CF,B3A49D54A3B83ACD,writeBlock,101297543054706,101302332706533,10.107.100.34,datanode005,Datanode,Success:
697765EE7CFA51CF,0445BB3BBCC370C0,receiveBlock,795834007104189,795838727630499,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,F3C12886AABFD6AF,writeBlock,795833932581003,795838727832872,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,6DC7B16123D92B28,receiveBlock,531561492327718,531566269920829,10.107.100.60,datanode002,Datanode,Success: received a block
697765EE7CFA51CF,73B06B26F017F84B,writeBlock,531561436896494,531566270358519,10.107.100.60,datanode002,Datanode,Success:
697765EE7CFA51CF,092284521A744C93,addBlock,3811114902231614,3811114902805970,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@44a100c9])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804660238977144,3804660240976892,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@5144f423])
697765EE7CFA51CF,C2A3570525FA9E3D,OP: new BlockReceiver,101302362848532,101302363314272,10.107.100.34,datanode005,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,46A706E1073105B4,OP: connect next Datanode,795838753393132,795838757152092,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.34:50010
697765EE7CFA51CF,46A706E1073105B4,OP: new BlockReceiver,795838753019792,795838757253448,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,DC73E975EEB55D74,OP: connect next Datanode,1999575985071020,1999575992861188,10.107.100.64,datanode004,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,DC73E975EEB55D74,OP: new BlockReceiver,1999575984489636,1999575993041695,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804660241036400,3804660254132826,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804660238762339,3804660254275281,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-6956698422953483373_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804660254552565,3804662647072872,10.107.100.136,client025,DFSClient,Success: sent blk_-6956698422953483373_37165
697765EE7CFA51CF,7ED285B89CBF316A,receiveBlock,101302372644134,101304764238696,10.107.100.34,datanode005,Datanode,Success: received a block
697765EE7CFA51CF,C2A3570525FA9E3D,writeBlock,101302362834678,101304764369684,10.107.100.34,datanode005,Datanode,Success:
697765EE7CFA51CF,E4E9EC531FD61E28,receiveBlock,795838764852571,795841158982837,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,46A706E1073105B4,writeBlock,795838753019792,795841159210797,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,CABE7D0902C08443,receiveBlock,1999575998938350,1999578395618642,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,DC73E975EEB55D74,writeBlock,1999575984478013,1999578395858424,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,1E49CC6A063B4A35,addBlock,3811117320438571,3811117320997157,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@263aaf52])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804662657209470,3804662658965709,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@21798b40])
697765EE7CFA51CF,CF217596C04145B6,OP: new BlockReceiver,795841187162266,795841187662206,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,4B958AE444472DA9,OP: connect next Datanode,531450354758255,531450359353156,10.107.100.62,datanode003,Datanode,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,4B958AE444472DA9,OP: new BlockReceiver,531450353565530,531450359627744,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,ACAD1FE4B835698F,OP: connect next Datanode,1999578410091009,1999578424122256,10.107.100.64,datanode004,Datanode,Success: connected to 10.107.100.62:50010
697765EE7CFA51CF,ACAD1FE4B835698F,OP: new BlockReceiver,1999578401344080,1999578424245424,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804662659044725,3804662685551815,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804662657016452,3804662685645887,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-7793501616933175818_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804662685892342,3804664599131166,10.107.100.136,client025,DFSClient,Success: sent blk_-7793501616933175818_37165
697765EE7CFA51CF,0ABF4BCA4029E9E0,receiveBlock,795841194025641,795843113767642,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,CF217596C04145B6,writeBlock,795841187150818,795843113921873,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,325C7C7C60FCC617,receiveBlock,531450363453012,531452286590320,10.107.100.62,datanode003,Datanode,Success: received a block
697765EE7CFA51CF,4B958AE444472DA9,writeBlock,531450353537909,531452286790843,10.107.100.62,datanode003,Datanode,Success:
697765EE7CFA51CF,CDC1F602328006E5,receiveBlock,1999578424764550,1999580352424810,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,ACAD1FE4B835698F,writeBlock,1999578401332051,1999580352671990,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,4FBAE356CB9AF1F8,addBlock,3811119277959493,3811119278600989,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@56cc4419])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804664614214717,3804664616722830,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@4b658b53])
697765EE7CFA51CF,EB4E9A60F420674F,OP: new BlockReceiver,531452306424686,531452307348954,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,1741215898E094BE,OP: connect next Datanode,1999580364453076,1999580371817664,10.107.100.64,datanode004,Datanode,Success: connected to 10.107.100.62:50010
697765EE7CFA51CF,1741215898E094BE,OP: new BlockReceiver,1999580364040078,1999580371963335,10.107.100.64,datanode004,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,6B297EEFD24CE130,OP: connect next Datanode,795843125126163,795843136748027,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.64:50010
697765EE7CFA51CF,6B297EEFD24CE130,OP: new BlockReceiver,795843124617905,795843136886562,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804664616791327,3804664633313680,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804664614011450,3804664633438602,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-5911135052449404219_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804664633676430,3804667519751618,10.107.100.136,client025,DFSClient,Success: sent blk_-5911135052449404219_37165
697765EE7CFA51CF,E316F1F96F053B01,receiveBlock,531452312079986,531455202986542,10.107.100.62,datanode003,Datanode,Success: received a block
697765EE7CFA51CF,EB4E9A60F420674F,writeBlock,531452306360530,531455203117396,10.107.100.62,datanode003,Datanode,Success:
697765EE7CFA51CF,47D0AB579805D807,receiveBlock,1999580374869751,1999583268933401,10.107.100.64,datanode004,Datanode,Success: received a block
697765EE7CFA51CF,1741215898E094BE,writeBlock,1999580364028174,1999583269180626,10.107.100.64,datanode004,Datanode,Success:
697765EE7CFA51CF,61522735A6D0AC58,receiveBlock,795843137693789,795846035333904,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,6B297EEFD24CE130,writeBlock,795843124606028,795846035562929,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,04C45A82CB1AF5FD,addBlock,3811122195566445,3811122196135732,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@7c8af1d3])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804667532409629,3804667534318007,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@45e219e2])
697765EE7CFA51CF,35C403DBD69A39E0,OP: new BlockReceiver,531455224869807,531455225968785,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,718C95CDE6A16C48,OP: connect next Datanode,101309653066760,101309661536030,10.107.100.34,datanode005,Datanode,Success: connected to 10.107.100.62:50010
697765EE7CFA51CF,718C95CDE6A16C48,OP: new BlockReceiver,101309652455947,101309661653699,10.107.100.34,datanode005,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,523DAD5EF9AD61A5,OP: connect next Datanode,795846042018378,795846055462823,10.107.100.58,datanode001,Datanode,Success: connected to 10.107.100.34:50010
697765EE7CFA51CF,523DAD5EF9AD61A5,OP: new BlockReceiver,795846041512103,795846055566515,10.107.100.58,datanode001,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804667534412171,3804667552064675,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.58:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804667532155262,3804667552152309,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_-7875836203905583055_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804667552406290,3804668886222326,10.107.100.136,client025,DFSClient,Success: sent blk_-7875836203905583055_37165
697765EE7CFA51CF,FEA7C17B901521C1,receiveBlock,531455230653056,531456644933989,10.107.100.62,datanode003,Datanode,Success: received a block
697765EE7CFA51CF,35C403DBD69A39E0,writeBlock,531455224846134,531456645262521,10.107.100.62,datanode003,Datanode,Success:
697765EE7CFA51CF,11DC0A0E35CCEC0E,receiveBlock,101309664070541,101311093106645,10.107.100.34,datanode005,Datanode,Success: received a block
697765EE7CFA51CF,718C95CDE6A16C48,writeBlock,101309652444456,101311093301151,10.107.100.34,datanode005,Datanode,Success:
697765EE7CFA51CF,4CAA9A4F9137074E,receiveBlock,795846056303261,795847489503224,10.107.100.58,datanode001,Datanode,Success: received a block
697765EE7CFA51CF,523DAD5EF9AD61A5,writeBlock,795846041500668,795847489688925,10.107.100.58,datanode001,Datanode,Success:
697765EE7CFA51CF,2CAB91804537A9C9,addBlock,3811123649716330,3811123650302051,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@60a9386])
697765EE7CFA51CF,AB9AEED60A15D153,RPC:addBlock,3804668986623022,3804668988492171,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@3916703a])
697765EE7CFA51CF,7E92B603366F3CA1,OP: new BlockReceiver,101311166916179,101311167367733,10.107.100.34,datanode005,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,7C18A7775F609388,OP: connect next Datanode,531575073289586,531575100613710,10.107.100.60,datanode002,Datanode,Success: connected to 10.107.100.34:50010
697765EE7CFA51CF,7C18A7775F609388,OP: new BlockReceiver,531575072078542,531575101060578,10.107.100.60,datanode002,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,385284B5AB20ABD2,OP: connect next Datanode,531456696757870,531456733287684,10.107.100.62,datanode003,Datanode,Success: connected to 10.107.100.60:50010
697765EE7CFA51CF,385284B5AB20ABD2,OP: new BlockReceiver,531456695704750,531456733627499,10.107.100.62,datanode003,Datanode,Success: return OP_STATUS_SUCCESS
697765EE7CFA51CF,AB9AEED60A15D153,createBlockOutputStream,3804668988573053,3804669059750462,10.107.100.136,client025,DFSClient,Success: connected to 10.107.100.62:50010
697765EE7CFA51CF,AB9AEED60A15D153,nextBlockOutputStream,3804668986336591,3804669059850345,10.107.100.136,client025,DFSClient,Success: create blockOutputStream for next block=blk_1871921377802764029_37165 of /user/hadoop/localFile_13_blocks_client025_1836930060
697765EE7CFA51CF,AB9AEED60A15D153,OP: send block,3804669060218814,3804670905660482,10.107.100.136,client025,DFSClient,Success: sent blk_1871921377802764029_37165
697765EE7CFA51CF,14D6511D2422D384,receiveBlock,101311181339868,101313024083731,10.107.100.34,datanode005,Datanode,Success: received a block
697765EE7CFA51CF,7E92B603366F3CA1,writeBlock,101311166904346,101313024220888,10.107.100.34,datanode005,Datanode,Success:
