TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
EE38B164BC27511F,52ACB4BB8FA08DFA,RPC:getFileInfo,674976934521957,674977439272100,10.107.100.54,client005,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CE5A93FB983E4018,D610FE91F9C3681C,getFileInfo,3951360759244251,3951360759401712,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BEA05CA402B17B33,F74EFD5582E787D7,getFileInfo,3951360762703406,3951360762878129,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
118AB6E017999566,159FCC3990868686,RPC:getFileInfo,3944897914482361,3944898417367602,10.107.100.135,client024,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7721DCC94761066A,9192516B57A4969D,RPC:getFileInfo,758842069788066,758842574736150,10.107.100.120,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
5594BD82AA4473FA,4626E63F25DC66F7,getFileInfo,3951360767675078,3951360767843235,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1CD3B1408C822CB9,1DEF8E76DDE27DFC,RPC:getFileInfo,1774714104891052,1774714608271271,10.107.100.38,client017,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
CE5A93FB983E4018,2B816A5C53A176AD,RPC:getFileInfo,2139090964264886,2139091467704775,10.107.100.119,client008,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BEA05CA402B17B33,D7EBF685338B52FC,RPC:getFileInfo,3945694755996508,3945695258369512,10.107.100.125,client014,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
5594BD82AA4473FA,C4ED917B10CA8679,RPC:getFileInfo,2139115025121843,2139115528199179,10.107.100.115,client004,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B8C3B672E91F8E8A,203A14A8AC137336,getFileInfo,3951360778433078,3951360778583886,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
98C0AAF96A34423F,C5C56C796C0C56BB,getFileInfo,3951360779883900,3951360780050980,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EFF14F18CA45A908,37D1A282E14A517B,getFileInfo,3951360791286957,3951360791459133,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
98C0AAF96A34423F,4181725724B6E08B,RPC:getFileInfo,2704268188442671,2704268692599276,10.107.100.35,client010,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B8C3B672E91F8E8A,DB7A09666CBB7E44,RPC:getFileInfo,759112483033149,759112987890790,10.107.100.133,client022,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EFF14F18CA45A908,64BCC7BE60480F80,RPC:getFileInfo,2138831418530572,2138831921431718,10.107.100.134,client023,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7A932F53BD078D1B,EE638DA569F81302,getFileInfo,3951360822684039,3951360822849802,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
33FDBC156E964A69,3879A96641334816,getFileInfo,3951360829117491,3951360829273910,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7A932F53BD078D1B,5C12B505400A6E3C,RPC:getFileInfo,2139083268741288,2139083771545677,10.107.100.126,client015,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EBEB59F8D82FCECD,3ED3FE451F9CC43E,getFileInfo,3951360842892634,3951360843162976,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
33FDBC156E964A69,8D2CDC6832D5D293,RPC:getFileInfo,3945431174708746,3945431678678805,10.107.100.114,client003,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EBEB59F8D82FCECD,E5A9113DD4D4461F,RPC:getFileInfo,3945066807826267,3945067310963377,10.107.100.140,client029,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EBFC6AC9B7CBAB5A,04E524B331C8E3C8,getFileInfo,3951360856882790,3951360857088211,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
290D0E3317EAF2D5,E6B836C23E82B1D4,getFileInfo,3951360861117340,3951360861286662,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
EBFC6AC9B7CBAB5A,8570C27F4A49F6B7,RPC:getFileInfo,3942776236519598,3942776739406196,10.107.100.138,client027,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C9EE317F34A47FD4,544889EB3C4442E9,getFileInfo,3951360872812036,3951360872979452,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
290D0E3317EAF2D5,75DBBC65A753C7DD,RPC:getFileInfo,3944466125717046,3944466628584686,10.107.100.127,client016,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
3F1C5A398FEA62C3,E2FA6ECBA49AEF60,getFileInfo,3951360883073351,3951360883243583,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C9EE317F34A47FD4,712AA696F6CA3C3F,RPC:getFileInfo,3942947565917339,3942948068585660,10.107.100.129,client018,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
77CC99E8EB5E8EE8,EA45C94B3845FA52,getFileInfo,3951360887243511,3951360887426649,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
3F1C5A398FEA62C3,F7C2DCF4E31874D0,RPC:getFileInfo,759003938602920,759004443908239,10.107.100.139,client028,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
77CC99E8EB5E8EE8,7D37D494C746D05E,RPC:getFileInfo,3944906223952403,3944906727949077,10.107.100.136,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FDB81B75529F696F,255A71BD600EE55B,getFileInfo,3951361055500084,3951361055755651,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FDB81B75529F696F,96A3D5A1BF73A259,RPC:getFileInfo,3944888350967585,3944888854449903,10.107.100.137,client026,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
F63C4B3AC5822554,DE4E7D3B6F0745A5,mkdirs,3951361194530356,3951361196578759,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
F63C4B3AC5822554,39A44999E86A4DD8,RPC:mkdirs,2139310502138695,2139311006031014,10.107.100.112,client001,RPC Client,Success: return(OW[class=boolean,value=true])
F63C4B3AC5822554,003D5158D4F3A009,fs -mkdir,2139309988460381,2139311006154084,10.107.100.112,client001,User,A user task
52A61C7493B123A1,96EE4BCAF927B8A8,mkdirs,3951361198333919,3951361200271172,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
52A61C7493B123A1,5A5BF9608F0A98CC,RPC:mkdirs,2139277955990108,2139278459199191,10.107.100.113,client002,RPC Client,Success: return(OW[class=boolean,value=true])
52A61C7493B123A1,A883642528C82C3E,fs -mkdir,2139277436813396,2139278459289114,10.107.100.113,client002,User,A user task
B63B75FEE341018C,6602EF6B106FB5DA,mkdirs,3951361199297406,3951361201261137,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
79B1BD991DC59BC3,2A5519403887AA44,mkdirs,3951361199205938,3951361201398584,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B63B75FEE341018C,37E474BC5C6F8DB2,RPC:mkdirs,230726876845100,230727380145987,10.107.100.131,client020,RPC Client,Success: return(OW[class=boolean,value=true])
B63B75FEE341018C,4CFC04AE726099FE,fs -mkdir,230726358471391,230727380272768,10.107.100.131,client020,User,A user task
79B1BD991DC59BC3,05AD4A2A92FD0A0D,RPC:mkdirs,3909347947771720,3909348451453274,10.107.100.132,client021,RPC Client,Success: return(OW[class=boolean,value=true])
79B1BD991DC59BC3,6EB94211B635118D,fs -mkdir,3909347424059146,3909348451535663,10.107.100.132,client021,User,A user task
37CCB11D78BE31D5,D2818808E288C7F6,mkdirs,3951361205328807,3951361206714009,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
37CCB11D78BE31D5,1983735D54699F5C,RPC:mkdirs,2144565954037389,2144566456740982,10.107.100.118,client007,RPC Client,Success: return(OW[class=boolean,value=true])
37CCB11D78BE31D5,1C5F708CE12E21E5,fs -mkdir,2144565442852830,2144566456827397,10.107.100.118,client007,User,A user task
4014D0A5BE52FBDD,CE18D1BA0011FC7D,mkdirs,3951361209439280,3951361210551358,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
4014D0A5BE52FBDD,3B1F78903535F4FD,RPC:mkdirs,2139086953767958,2139087456462447,10.107.100.124,client013,RPC Client,Success: return(OW[class=boolean,value=true])
4014D0A5BE52FBDD,9387B7F471A66DE0,fs -mkdir,2139086438337797,2139087456564493,10.107.100.124,client013,User,A user task
04069B5407CE204D,1F2A2950F16A5D30,mkdirs,3951361214279020,3951361215704218,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
04069B5407CE204D,8CA010F35E68488D,RPC:mkdirs,1652876196207147,1652876698990034,10.107.100.117,client006,RPC Client,Success: return(OW[class=boolean,value=true])
04069B5407CE204D,9C56C4BF89B28032,fs -mkdir,1652875683856372,1652876699099185,10.107.100.117,client006,User,A user task
11CFCCD734B3C303,7A988B426C955AA1,mkdirs,3951361231299255,3951361233093581,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
11CFCCD734B3C303,9C1D21BD472F6E0C,RPC:mkdirs,3945594529386257,3945595032518405,10.107.100.122,client011,RPC Client,Success: return(OW[class=boolean,value=true])
11CFCCD734B3C303,B7FE1E0CDA23B0BB,fs -mkdir,3945594013643671,3945595032626518,10.107.100.122,client011,User,A user task
B6AC7FBCA36C2187,D4A06828359BB7D5,mkdirs,3951361240245936,3951361242054175,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B6AC7FBCA36C2187,214602ABBB51811C,RPC:mkdirs,2139026162666947,2139026665880436,10.107.100.130,client019,RPC Client,Success: return(OW[class=boolean,value=true])
B6AC7FBCA36C2187,3D83EFA3C55EB9A3,fs -mkdir,2139025647557555,2139026665996312,10.107.100.130,client019,User,A user task
7D2AAC0E58CB73A6,7F867C5645863097,mkdirs,3951361242883223,3951361244570619,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7D2AAC0E58CB73A6,F13BA64BAD54C557,RPC:mkdirs,1778057429121103,1778057932365860,10.107.100.37,client030,RPC Client,Success: return(OW[class=boolean,value=true])
7D2AAC0E58CB73A6,4BF917B7439A757B,fs -mkdir,1778056913777323,1778057932365860,10.107.100.37,client030,User,A user task
03FF6A45683641D3,5E4E01A9E29CCA76,mkdirs,3951361246438729,3951361247836693,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
03FF6A45683641D3,FA67C58AB207CA83,RPC:mkdirs,3905829518854438,3905830021549598,10.107.100.123,client012,RPC Client,Success: return(OW[class=boolean,value=true])
03FF6A45683641D3,52E45F50D8A92C30,fs -mkdir,3905829003503605,3905830021623467,10.107.100.123,client012,User,A user task
EE38B164BC27511F,B07BB06B905CE571,mkdirs,3951361258475838,3951361260243354,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
EE38B164BC27511F,52ACB4BB8FA08DFA,RPC:mkdirs,674977446043713,674977949795025,10.107.100.54,client005,RPC Client,Success: return(OW[class=boolean,value=true])
EE38B164BC27511F,9D949461CC07F001,fs -mkdir,674976931534807,674977949922224,10.107.100.54,client005,User,A user task
118AB6E017999566,4A98050400CDBA9A,mkdirs,3951361265115297,3951361267809963,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
118AB6E017999566,159FCC3990868686,RPC:mkdirs,3944898425821119,3944898929737910,10.107.100.135,client024,RPC Client,Success: return(OW[class=boolean,value=true])
118AB6E017999566,62D96250BB092805,fs -mkdir,3944897911638616,3944898929828278,10.107.100.135,client024,User,A user task
7721DCC94761066A,301BE6196CF55A37,mkdirs,3951361265216252,3951361268751954,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7721DCC94761066A,9192516B57A4969D,RPC:mkdirs,758842580531191,758843085621370,10.107.100.120,client009,RPC Client,Success: return(OW[class=boolean,value=true])
7721DCC94761066A,C807B0889F774E11,fs -mkdir,758842067122725,758843085769988,10.107.100.120,client009,User,A user task
1CD3B1408C822CB9,F64B6D9A0589E003,mkdirs,3951361268704561,3951361270773376,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
1CD3B1408C822CB9,1DEF8E76DDE27DFC,RPC:mkdirs,1774714618042364,1774715121443817,10.107.100.38,client017,RPC Client,Success: return(OW[class=boolean,value=true])
1CD3B1408C822CB9,B32D260E2EC8BD1E,fs -mkdir,1774714102233047,1774715121546018,10.107.100.38,client017,User,A user task
CE5A93FB983E4018,49DE39A353D3A3BD,mkdirs,3951361274291928,3951361276034194,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
CE5A93FB983E4018,2B816A5C53A176AD,RPC:mkdirs,2139091479291444,2139091982679951,10.107.100.119,client008,RPC Client,Success: return(OW[class=boolean,value=true])
CE5A93FB983E4018,A9D0BB52910EC055,fs -mkdir,2139090961544263,2139091982797541,10.107.100.119,client008,User,A user task
BEA05CA402B17B33,8B8002D7BF9B959E,mkdirs,3951361276458739,3951361277807049,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
BEA05CA402B17B33,D7EBF685338B52FC,RPC:mkdirs,3945695269484289,3945695772716355,10.107.100.125,client014,RPC Client,Success: return(OW[class=boolean,value=true])
BEA05CA402B17B33,AFF1C38453805D5E,fs -mkdir,3945694753379602,3945695772716355,10.107.100.125,client014,User,A user task
5594BD82AA4473FA,7B49A24B9FAF05C9,mkdirs,3951361279015872,3951361280363275,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
5594BD82AA4473FA,C4ED917B10CA8679,RPC:mkdirs,2139115536538656,2139116039399880,10.107.100.115,client004,RPC Client,Success: return(OW[class=boolean,value=true])
5594BD82AA4473FA,682B164D2C7E12AE,fs -mkdir,2139115022553693,2139116039507802,10.107.100.115,client004,User,A user task
B8C3B672E91F8E8A,2A24E6E17714724B,mkdirs,3951361291739616,3951361293121877,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
98C0AAF96A34423F,D6DE51AB5020D55C,mkdirs,3951361292549273,3951361293972560,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B8C3B672E91F8E8A,DB7A09666CBB7E44,RPC:mkdirs,759112996150445,759113499603507,10.107.100.133,client022,RPC Client,Success: return(OW[class=boolean,value=true])
B8C3B672E91F8E8A,5129193813785F38,fs -mkdir,759112480414618,759113499756937,10.107.100.133,client022,User,A user task
98C0AAF96A34423F,4181725724B6E08B,RPC:mkdirs,2704268700298700,2704269204129971,10.107.100.35,client010,RPC Client,Success: return(OW[class=boolean,value=true])
98C0AAF96A34423F,BAF03C1EC5C5172D,fs -mkdir,2704268183602015,2704269204419375,10.107.100.35,client010,User,A user task
EFF14F18CA45A908,64A8B32D53EC5C97,mkdirs,3951361302247793,3951361303629285,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
EFF14F18CA45A908,64BCC7BE60480F80,RPC:mkdirs,2138831929378951,2138832432309788,10.107.100.134,client023,RPC Client,Success: return(OW[class=boolean,value=true])
EFF14F18CA45A908,CD87E8C15F6A6752,fs -mkdir,2138831415959874,2138832432375152,10.107.100.134,client023,User,A user task
7A932F53BD078D1B,8B6195320C563F36,mkdirs,3951361335291300,3951361336594744,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7A932F53BD078D1B,5C12B505400A6E3C,RPC:mkdirs,2139083781195846,2139084284467108,10.107.100.126,client015,RPC Client,Success: return(OW[class=boolean,value=true])
7A932F53BD078D1B,FB1745F62AF0CB2C,fs -mkdir,2139083266203514,2139084284467108,10.107.100.126,client015,User,A user task
33FDBC156E964A69,F081CEA3FC1D370B,mkdirs,3951361344085056,3951361345796678,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
33FDBC156E964A69,8D2CDC6832D5D293,RPC:mkdirs,3945431690648887,3945432193971357,10.107.100.114,client003,RPC Client,Success: return(OW[class=boolean,value=true])
33FDBC156E964A69,034322422FCCDAAF,fs -mkdir,3945431172049981,3945432194098098,10.107.100.114,client003,User,A user task
EBEB59F8D82FCECD,C03E1AD06636E355,mkdirs,3951361356640562,3951361357884215,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
EBEB59F8D82FCECD,E5A9113DD4D4461F,RPC:mkdirs,3945067321477807,3945067824359209,10.107.100.140,client029,RPC Client,Success: return(OW[class=boolean,value=true])
EBEB59F8D82FCECD,BA17AB4F9AE175E9,fs -mkdir,3945066805214691,3945067824584432,10.107.100.140,client029,User,A user task
EBFC6AC9B7CBAB5A,976FDBF67F132E40,mkdirs,3951361368242341,3951361369830848,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
EBFC6AC9B7CBAB5A,8570C27F4A49F6B7,RPC:mkdirs,3942776747682333,3942777250928036,10.107.100.138,client027,RPC Client,Success: return(OW[class=boolean,value=true])
EBFC6AC9B7CBAB5A,70324C5661BC835A,fs -mkdir,3942776233871251,3942777251057261,10.107.100.138,client027,User,A user task
290D0E3317EAF2D5,A42FF2AC62566B13,mkdirs,3951361374289750,3951361375490800,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
290D0E3317EAF2D5,75DBBC65A753C7DD,RPC:mkdirs,3944466638655644,3944467141372334,10.107.100.127,client016,RPC Client,Success: return(OW[class=boolean,value=true])
290D0E3317EAF2D5,6199101E6BEAE0F5,fs -mkdir,3944466122859911,3944467141450724,10.107.100.127,client016,User,A user task
C9EE317F34A47FD4,72BC12BC788E2CAF,mkdirs,3951361385446568,3951361389920697,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
C9EE317F34A47FD4,712AA696F6CA3C3F,RPC:mkdirs,3942948078517480,3942948584707512,10.107.100.129,client018,RPC Client,Success: return(OW[class=boolean,value=true])
C9EE317F34A47FD4,9527B491600259E9,fs -mkdir,3942947563399734,3942948584834112,10.107.100.129,client018,User,A user task
3F1C5A398FEA62C3,C468662938996EF9,mkdirs,3951361398733103,3951361400087473,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
3F1C5A398FEA62C3,F7C2DCF4E31874D0,RPC:mkdirs,759004454341734,759004957878281,10.107.100.139,client028,RPC Client,Success: return(OW[class=boolean,value=true])
3F1C5A398FEA62C3,2696782285A36B55,fs -mkdir,759003933181864,759004958035883,10.107.100.139,client028,User,A user task
77CC99E8EB5E8EE8,58F1372D6D6EAFFF,mkdirs,3951361403133550,3951361404597334,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
77CC99E8EB5E8EE8,7D37D494C746D05E,RPC:mkdirs,3944906739921958,3944907242878364,10.107.100.136,client025,RPC Client,Success: return(OW[class=boolean,value=true])
77CC99E8EB5E8EE8,DD3DC415503F4D98,fs -mkdir,3944906221410742,3944907243028236,10.107.100.136,client025,User,A user task
FDB81B75529F696F,9CEAFD335877F51F,mkdirs,3951361570163073,3951361572093796,10.107.100.57,namenode,Namenode,Success: return(OW[class=boolean,value=true])
FDB81B75529F696F,96A3D5A1BF73A259,RPC:mkdirs,3944888865491816,3944889369801421,10.107.100.137,client026,RPC Client,Success: return(OW[class=boolean,value=true])
FDB81B75529F696F,9693D5B5C0166EC2,fs -mkdir,3944888348411824,3944889369932014,10.107.100.137,client026,User,A user task
1B79D2DF66E2305D,E18A8AC445963D6A,getFileInfo,3951364049396316,3951364049617774,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
1B79D2DF66E2305D,04508EEB3F2F24A2,RPC:getFileInfo,2139280807047390,2139281310484449,10.107.100.113,client002,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4F44B2EA8BAB789A,CA0BBD71AE65AACC,getFileInfo,3951364057746355,3951364057909377,10.107.100.57,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
4F44B2EA8BAB789A,1CD44A5C18E862CE,RPC:getFileInfo,3909350806633436,3909351309257000,10.107.100.132,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
