TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
C921131729CEDCE3,D6A304412A7B64A3,getFileInfo,164168427993744,164168428695281,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0E8EBC8DB18EA5DB,C121944A34DFE21B,getFileInfo,164168433080938,164168433259261,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C921131729CEDCE3,F420D62FFE8A5EE8,RPC:getFileInfo,15099144152679,15099147171503,10.107.134.140,client010,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
C921131729CEDCE3,12AF6BF4E579DDA8,mkdirs,164168444601840,164168446320371,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
C921131729CEDCE3,F420D62FFE8A5EE8,RPC:mkdirs,15099161045352,15099163594236,10.107.134.140,client010,RPC Client,Success: return(OW[class=boolean,value=true])
C921131729CEDCE3,9259AE1228F5307E,fs -mkdir,15099138338859,15099163628846,10.107.134.140,client010,User: fs -mkdir dir_client010_12678,A user task
0E8EBC8DB18EA5DB,BB5D5E4D97922FBB,RPC:getFileInfo,15166052138178,15166054611954,10.107.134.81,client008,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0E8EBC8DB18EA5DB,D3318DC43284CB4E,mkdirs,164168447860832,164168449368516,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
0E8EBC8DB18EA5DB,BB5D5E4D97922FBB,RPC:mkdirs,15166067068343,15166069645756,10.107.134.81,client008,RPC Client,Success: return(OW[class=boolean,value=true])
0E8EBC8DB18EA5DB,6C791A0F5FE62AD1,fs -mkdir,15166047589330,15166069681664,10.107.134.81,client008,User: fs -mkdir dir_client008_27934,A user task
E568CA9BC8789C7C,987B3A906D5AA8B6,getFileInfo,164169248640313,164169248849497,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
49E1C2F630D5F058,D02B9A0E16CD380E,getFileInfo,164169250095716,164169250313875,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
49E1C2F630D5F058,75081739F132A15E,RPC:getFileInfo,14758777113617,14758779667090,10.107.135.81,client020,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
49E1C2F630D5F058,9210D3B089579398,mkdirs,164169265081477,164169267140925,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
49E1C2F630D5F058,75081739F132A15E,RPC:mkdirs,14758791841979,14758795316934,10.107.135.81,client020,RPC Client,Success: return(OW[class=boolean,value=true])
E568CA9BC8789C7C,29B2010BECB0064F,RPC:getFileInfo,15015381111700,15015386204260,10.107.132.180,client013,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
49E1C2F630D5F058,01F09A4D58B0BD64,fs -mkdir,14758772290282,14758795348746,10.107.135.81,client020,User: fs -mkdir dir_client020_19866,A user task
E568CA9BC8789C7C,5088C1A68B009418,mkdirs,164169267869059,164169269481457,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
E568CA9BC8789C7C,29B2010BECB0064F,RPC:mkdirs,15015400822781,15015403368410,10.107.132.180,client013,RPC Client,Success: return(OW[class=boolean,value=true])
E568CA9BC8789C7C,79566171F25526A6,fs -mkdir,15015376238483,15015403403211,10.107.132.180,client013,User: fs -mkdir dir_client013_5369,A user task
DCE50ECF880C5B78,8253BEB74A8D0F50,getFileInfo,164170260993407,164170261218962,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
DCE50ECF880C5B78,F50AE3CE750A03FE,RPC:getFileInfo,12415866111766,12415868490382,10.107.135.213,client025,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
DCE50ECF880C5B78,732F5EBE7FFB7189,mkdirs,164170276000935,164170277784359,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
DCE50ECF880C5B78,F50AE3CE750A03FE,RPC:mkdirs,12415881000048,12415883914573,10.107.135.213,client025,RPC Client,Success: return(OW[class=boolean,value=true])
DCE50ECF880C5B78,2F2CE4DE3FC6A4AC,fs -mkdir,12415860186406,12415883955677,10.107.135.213,client025,User: fs -mkdir dir_client025_29750,A user task
0F21A343EA4ED51F,91BBEBE2E0B41F69,getFileInfo,164170295397361,164170295625510,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0F21A343EA4ED51F,76E8C2CAC8ECDD8B,RPC:getFileInfo,14690459118599,14690461389598,10.107.135.91,client022,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0F21A343EA4ED51F,72C6C94CF7A04E75,mkdirs,164170309564242,164170311259118,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
0F21A343EA4ED51F,76E8C2CAC8ECDD8B,RPC:mkdirs,14690473092715,14690476095585,10.107.135.91,client022,RPC Client,Success: return(OW[class=boolean,value=true])
0F21A343EA4ED51F,80E485C4D1459CB1,fs -mkdir,14690454353864,14690476127584,10.107.135.91,client022,User: fs -mkdir dir_client022_3607,A user task
0D3C5A99CFF049FD,487B7F94A03E2654,getFileInfo,164171235687699,164171235907102,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B09040A064CEBE69,5B9C48787550A4F5,getFileInfo,164171238786792,164171238964492,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0D3C5A99CFF049FD,5ECD49D5FE2B8931,RPC:getFileInfo,15265989110990,15265991733478,10.107.135.100,client006,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B09040A064CEBE69,D2D0153C668696F0,RPC:getFileInfo,12028700108952,12028702285870,10.107.130.107,client015,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
0D3C5A99CFF049FD,6D66C9B996ADA0C0,mkdirs,164171249512259,164171251807962,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
0D3C5A99CFF049FD,5ECD49D5FE2B8931,RPC:mkdirs,15266002814491,15266006462988,10.107.135.100,client006,RPC Client,Success: return(OW[class=boolean,value=true])
0D3C5A99CFF049FD,57AD6178F4592B42,fs -mkdir,15265982822325,15266006494041,10.107.135.100,client006,User: fs -mkdir dir_client006_18803,A user task
5E6D92E1F48FA2AA,27312775D559E565,getFileInfo,164171254601445,164171254786749,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
B09040A064CEBE69,05A4233A2D4F0439,mkdirs,164171253753394,164171255335119,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
B09040A064CEBE69,D2D0153C668696F0,RPC:mkdirs,12028715095670,12028717851498,10.107.130.107,client015,RPC Client,Success: return(OW[class=boolean,value=true])
B09040A064CEBE69,8EF3862F5D7A3923,fs -mkdir,12028695441950,12028717882618,10.107.130.107,client015,User: fs -mkdir dir_client015_21824,A user task
5E6D92E1F48FA2AA,4B1AF740B35B3C93,RPC:getFileInfo,15211295119165,15211298414085,10.107.132.3,client007,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7E1A3748EF868409,18E8080E924F0270,getFileInfo,164171266773676,164171266951752,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
5E6D92E1F48FA2AA,D46D707A8F69590A,mkdirs,164171269801251,164171271486012,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
5E6D92E1F48FA2AA,4B1AF740B35B3C93,RPC:mkdirs,15211311096671,15211313942904,10.107.132.3,client007,RPC Client,Success: return(OW[class=boolean,value=true])
5E6D92E1F48FA2AA,72004682BE81E72B,fs -mkdir,15211290282636,15211313974755,10.107.132.3,client007,User: fs -mkdir dir_client007_765,A user task
FE15D4230DAA4745,AD3B4BCE88E7C9A4,getFileInfo,164171271875663,164171272142485,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7E1A3748EF868409,7846FC7F9390662A,RPC:getFileInfo,14729594183458,14729596440114,10.107.134.217,client021,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7E1A3748EF868409,C5AEF74E0D06E41D,mkdirs,164171280644387,164171282610295,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7E1A3748EF868409,7846FC7F9390662A,RPC:mkdirs,14729607872237,14729611142398,10.107.134.217,client021,RPC Client,Success: return(OW[class=boolean,value=true])
7E1A3748EF868409,A49BE68367F90A09,fs -mkdir,14729587457740,14729611176975,10.107.134.217,client021,User: fs -mkdir dir_client021_637,A user task
FE15D4230DAA4745,6E912F175007C470,RPC:getFileInfo,15135301119712,15135303128638,10.107.131.95,client009,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
FE15D4230DAA4745,D94A25A2D0603F22,mkdirs,164171288039447,164171291586623,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
FE15D4230DAA4745,6E912F175007C470,RPC:mkdirs,15135317119324,15135321743050,10.107.131.95,client009,RPC Client,Success: return(OW[class=boolean,value=true])
FE15D4230DAA4745,93E7D7603DF4B938,fs -mkdir,15135295180049,15135321787171,10.107.131.95,client009,User: fs -mkdir dir_client009_12259,A user task
BCF45C9A94FB6C24,B85122B2EEA0D9D4,getFileInfo,164172237738594,164172237947481,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
38D60D208A2BA2EF,B7263788CAB8102A,getFileInfo,164172242274495,164172242520011,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BCF45C9A94FB6C24,51DD7539172F0AFA,RPC:getFileInfo,15044804113284,15044807062848,10.107.133.146,client012,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
BCF45C9A94FB6C24,EBAD53B6A60D33A7,mkdirs,164172252589502,164172254670505,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
BCF45C9A94FB6C24,51DD7539172F0AFA,RPC:mkdirs,15044818816231,15044822328397,10.107.133.146,client012,RPC Client,Success: return(OW[class=boolean,value=true])
BCF45C9A94FB6C24,44E34A7637BD7EAD,fs -mkdir,15044797895139,15044822359223,10.107.133.146,client012,User: fs -mkdir dir_client012_25891,A user task
38D60D208A2BA2EF,9EF71924FEE0E65C,RPC:getFileInfo,14801244256637,14801246610206,10.107.135.104,client019,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
38D60D208A2BA2EF,6A30945EE1B88C18,mkdirs,164172257894702,164172259849981,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
38D60D208A2BA2EF,9EF71924FEE0E65C,RPC:mkdirs,14801259960869,14801262950008,10.107.135.104,client019,RPC Client,Success: return(OW[class=boolean,value=true])
38D60D208A2BA2EF,01624AE5E9D2A089,fs -mkdir,14801238494869,14801262983076,10.107.135.104,client019,User: fs -mkdir dir_client019_7389,A user task
7469AD559CE8F006,AADF81659D7BA5C3,getFileInfo,164172261670491,164172261858921,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7469AD559CE8F006,1ED99BBBEA3251E8,RPC:getFileInfo,14879240112805,14879242215619,10.107.131.99,client017,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
7469AD559CE8F006,E2F71015EAEA5F71,mkdirs,164172277903567,164172279515358,10.107.131.195,namenode,Namenode,Success: return(OW[class=boolean,value=true])
7469AD559CE8F006,1ED99BBBEA3251E8,RPC:mkdirs,14879256103310,14879259077432,10.107.131.99,client017,RPC Client,Success: return(OW[class=boolean,value=true])
7469AD559CE8F006,9E51A6DE005E58C5,fs -mkdir,14879235240200,14879259112121,10.107.131.99,client017,User: fs -mkdir dir_client017_14275,A user task
D05B49FE19873376,7CC1216857301BD5,getFileInfo,164190164708503,164190164884292,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
D05B49FE19873376,DF8219419629A69D,RPC:getFileInfo,15284918063133,15284920325289,10.107.135.100,client006,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.HdfsFileStatus,value=null])
D05B49FE19873376,A1EDC11098183263,create,164190176148523,164190177431943,10.107.131.195,namenode,Namenode,Success: return(OW[class=void,value=null])
D05B49FE19873376,DF8219419629A69D,RPC:create,15284929268230,15284931985262,10.107.135.100,client006,RPC Client,Success: return(OW[class=void,value=null])
D05B49FE19873376,96BB9458BEEF19D7,addBlock,164190181758271,164190182291380,10.107.131.195,namenode,Namenode,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@35be0d77])
D05B49FE19873376,DF8219419629A69D,RPC:addBlock,15284935147476,15284938595604,10.107.135.100,client006,RPC Client,Success: return(OW[class=class org.apache.hadoop.hdfs.protocol.LocatedBlock,value=org.apache.hadoop.hdfs.protocol.LocatedBlock@5c3bb813])
D05B49FE19873376,5546F45CA1A3F510,OP: new BlockReceiver,160290019717306,160290022572727,10.107.134.36,datanode044,Datanode,Success: return OP_STATUS_SUCCESS
