TaskID,TID,OpName,StartTime,EndTime,HostAddress,HostName,Agent,Description
EC2F695BC50AC593,66E1F4EF4D13968B,newBlockReader,824651158604018,824651277779928,10.107.100.139,client028,DFSClient,Success: return a valid BlockReader
EC2F695BC50AC593,66E1F4EF4D13968B,OP: try new BlockReader,824650953355787,824651278119655,10.107.100.139,client028,DFSClient,Success: chosenNode = 10.107.100.90:50010
EC2F695BC50AC593,66E1F4EF4D13968B,blockSeekTo,824650950939434,824651278258723,10.107.100.139,client028,DFSClient,Success: chosenNode = 10.107.100.90:50010 for blk_-6783414011479079522_36818 of /user/hadoop/hdfsFile_18_blocks
EC2F695BC50AC593,520EC480B1EEEA36,OP: new blockSender,296098020551608,296098024523651,10.107.100.90,datanode030,Datanode,Success: return(OP_STATUS_SUCCESS)
0C7F6E7982243736,71F0DE3EE9B2D7D2,sendBlock,2210362890787227,2210368359270863,10.107.100.89,datanode029,Datanode,Success: send blk_-3420811374243585298_36818
0C7F6E7982243736,505BD2F87AFD2F45,OP: receive block,1843700700456659,1843706218856467,10.107.100.37,client030,DFSClient,Success: received a block
0C7F6E7982243736,1C60649A6BBD2C1C,checksumOk,1843706218948216,1843706219227943,10.107.100.37,client030,DFSClient,Success:
0C7F6E7982243736,1C60649A6BBD2C1C,bestNode,1843706219412636,1843706219428746,10.107.100.37,client030,DFSClient,Success: chosen bestNode = 10.107.100.58:50010 in nodes = 10.107.100.58:50010 10.107.100.11:50010 10.107.100.72:50010
0C7F6E7982243736,1C60649A6BBD2C1C,chooseDataNode,1843706219394940,1843706219588368,10.107.100.37,client030,DFSClient,Success: chosenNode = /10.107.100.58:50010
0C7F6E7982243736,1876E9DA0EA01D05,verifiedByClient,2210368511398336,2210368512257352,10.107.100.89,datanode029,datanode,Success: blk_-3420811374243585298_36818 verified by client
0C7F6E7982243736,71F0DE3EE9B2D7D2,readBlock,2210362884728431,2210368512358648,10.107.100.89,datanode029,Datanode,Success:
0C7F6E7982243736,7F1D0C2D06422E26,OP: new blockSender,1001734210795233,1001734211352527,10.107.100.58,datanode001,Datanode,Success: return(OP_STATUS_SUCCESS)
0C7F6E7982243736,1C60649A6BBD2C1C,newBlockReader,1843706421461719,1843706526529575,10.107.100.37,client030,DFSClient,Success: return a valid BlockReader
0C7F6E7982243736,1C60649A6BBD2C1C,OP: try new BlockReader,1843706219637453,1843706526585214,10.107.100.37,client030,DFSClient,Success: chosenNode = 10.107.100.58:50010
0C7F6E7982243736,1C60649A6BBD2C1C,blockSeekTo,1843706219321971,1843706526624158,10.107.100.37,client030,DFSClient,Success: chosenNode = 10.107.100.58:50010 for blk_1317498645593898036_36818 of /user/hadoop/hdfsFile_18_blocks
78DE951C1B267FC1,79C72101B597F7AB,sendBlock,1656190979905742,1656205756845335,10.107.100.32,datanode017,Datanode,Success: send blk_-5513888389178815031_36805
78DE951C1B267FC1,872E38083951A26F,OP: receive block,824471504052472,824486378647914,10.107.100.120,client009,DFSClient,Success: received a block
78DE951C1B267FC1,A834FC3A246AD8F2,checksumOk,824486379018162,824486379733136,10.107.100.120,client009,DFSClient,Success:
78DE951C1B267FC1,A834FC3A246AD8F2,bestNode,824486380278150,824486380307339,10.107.100.120,client009,DFSClient,Success: chosen bestNode = 10.107.100.101:50010 in nodes = 10.107.100.101:50010 10.107.100.96:50010 10.107.100.83:50010
78DE951C1B267FC1,A834FC3A246AD8F2,chooseDataNode,824486380241276,824486380619262,10.107.100.120,client009,DFSClient,Success: chosenNode = /10.107.100.101:50010
78DE951C1B267FC1,FF6DD21F1AD6C323,verifiedByClient,1656205961152119,1656205962969454,10.107.100.32,datanode017,datanode,Success: blk_-5513888389178815031_36805 verified by client
78DE951C1B267FC1,79C72101B597F7AB,readBlock,1656190972690322,1656205963189565,10.107.100.32,datanode017,Datanode,Success:
78DE951C1B267FC1,A834FC3A246AD8F2,newBlockReader,824486583890756,824486717916289,10.107.100.120,client009,DFSClient,Success: return a valid BlockReader
78DE951C1B267FC1,A834FC3A246AD8F2,OP: try new BlockReader,824486380712374,824486718250498,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.101:50010
78DE951C1B267FC1,A834FC3A246AD8F2,blockSeekTo,824486380027028,824486718334702,10.107.100.120,client009,DFSClient,Success: chosenNode = 10.107.100.101:50010 for blk_-8104979790437981550_36805 of /user/hadoop/hdfsFile_5_blocks
78DE951C1B267FC1,120D7D4B0C441573,OP: new blockSender,300337733921838,300337739372193,10.107.100.101,datanode041,Datanode,Success: return(OP_STATUS_SUCCESS)
098B1E2631889A3E,67596034D27EF387,sendBlock,1001728516696952,1001738561600910,10.107.100.58,datanode001,Datanode,Success: send blk_3818753275462953674_36810
098B1E2631889A3E,DD7F50F7E89BDC83,OP: receive block,1840357996687284,1840368142187153,10.107.100.38,client017,DFSClient,Success: received a block
098B1E2631889A3E,F204F63A1E116397,checksumOk,1840368142443608,1840368142821665,10.107.100.38,client017,DFSClient,Success:
098B1E2631889A3E,F204F63A1E116397,bestNode,1840368143130096,1840368143152003,10.107.100.38,client017,DFSClient,Success: chosen bestNode = 10.107.100.78:50010 in nodes = 10.107.100.78:50010 10.107.100.101:50010 10.107.100.95:50010
098B1E2631889A3E,F204F63A1E116397,chooseDataNode,1840368143104325,1840368143376172,10.107.100.38,client017,DFSClient,Success: chosenNode = /10.107.100.78:50010
098B1E2631889A3E,1849E201992D68C3,verifiedByClient,1001738779496762,1001738780661443,10.107.100.58,datanode001,datanode,Success: blk_3818753275462953674_36810 verified by client
098B1E2631889A3E,67596034D27EF387,readBlock,1001728500109554,1001738780773631,10.107.100.58,datanode001,Datanode,Success:
098B1E2631889A3E,F204F63A1E116397,newBlockReader,1840368374212437,1840368502217011,10.107.100.38,client017,DFSClient,Success: return a valid BlockReader
098B1E2631889A3E,F204F63A1E116397,OP: try new BlockReader,1840368143462197,1840368502373454,10.107.100.38,client017,DFSClient,Success: chosenNode = 10.107.100.78:50010
098B1E2631889A3E,F204F63A1E116397,blockSeekTo,1840368142966233,1840368502433535,10.107.100.38,client017,DFSClient,Success: chosenNode = 10.107.100.78:50010 for blk_2315562071118917878_36810 of /user/hadoop/hdfsFile_10_blocks
A4E3492BBE415E95,D6860F43991C2863,sendBlock,300586319761587,300600898849722,10.107.100.82,datanode022,Datanode,Success: send blk_8171041653244170435_36807
098B1E2631889A3E,24239E93B5F961BD,OP: new blockSender,2205468586255793,2205468587290124,10.107.100.78,datanode018,Datanode,Success: return(OP_STATUS_SUCCESS)
A4E3492BBE415E95,8F2A49E5E446D3F7,OP: receive block,2210205355742207,2210220034728658,10.107.100.118,client007,DFSClient,Success: received a block
A4E3492BBE415E95,7255BDEAA7E24992,checksumOk,2210220034952706,2210220035284006,10.107.100.118,client007,DFSClient,Success:
